86,2025-04-23 13:13:35
86,2025-04-23 13:13:57
59,2025-04-23 13:13:21
93,2025-04-23 13:15:30
72,2025-04-23 13:16:51
86,2025-04-23 13:08:05
30,2025-04-23 13:15:13
89,2025-04-23 13:15:49
30,2025-04-23 13:14:24
53,2025-04-23 13:15:29
7,2025-04-23 13:09:07
16,2025-04-23 13:09:52
33,2025-04-23 13:17:35
11,2025-04-23 13:09:45
84,2025-04-23 13:17:14
29,2025-04-23 13:16:32
65,2025-04-23 13:16:50
55,2025-04-23 13:15:35
62,2025-04-23 13:13:15
47,2025-04-23 13:13:15
44,2025-04-23 13:13:45
48,2025-04-23 13:11:12
56,2025-04-23 13:12:25
79,2025-04-23 13:15:56
10,2025-04-23 13:10:31
85,2025-04-23 13:11:23
84,2025-04-23 13:09:33
5,2025-04-23 13:16:34
60,2025-04-23 13:12:40
54,2025-04-23 13:08:11
95,2025-04-23 13:17:00
40,2025-04-23 13:14:57
95,2025-04-23 13:15:14
77,2025-04-23 13:12:07
85,2025-04-23 13:09:53
100,2025-04-23 13:17:45
38,2025-04-23 13:13:16
76,2025-04-23 13:12:21
50,2025-04-23 13:11:20
84,2025-04-23 13:13:15
74,2025-04-23 13:11:24
28,2025-04-23 13:15:47
96,2025-04-23 13:17:02
45,2025-04-23 13:18:01
91,2025-04-23 13:09:38
72,2025-04-23 13:13:54
75,2025-04-23 13:16:59
38,2025-04-23 13:14:18
86,2025-04-23 13:09:11
53,2025-04-23 13:10:41
48,2025-04-23 13:13:27
35,2025-04-23 13:10:17
18,2025-04-23 13:17:58
74,2025-04-23 13:16:03
74,2025-04-23 13:16:04
52,2025-04-23 13:16:09
37,2025-04-23 13:13:35
95,2025-04-23 13:08:31
34,2025-04-23 13:08:48
13,2025-04-23 13:09:57
23,2025-04-23 13:17:41
16,2025-04-23 13:14:43
70,2025-04-23 13:10:21
79,2025-04-23 13:12:18
63,2025-04-23 13:14:41
75,2025-04-23 13:15:44
3,2025-04-23 13:08:06
77,2025-04-23 13:14:36
7,2025-04-23 13:11:20
62,2025-04-23 13:08:29
81,2025-04-23 13:17:23
1,2025-04-23 13:09:54
40,2025-04-23 13:13:11
96,2025-04-23 13:12:27
83,2025-04-23 13:17:53
11,2025-04-23 13:15:24
97,2025-04-23 13:16:01
61,2025-04-23 13:10:25
79,2025-04-23 13:14:55
78,2025-04-23 13:12:10
68,2025-04-23 13:08:33
24,2025-04-23 13:14:51
3,2025-04-23 13:10:30
47,2025-04-23 13:12:06
29,2025-04-23 13:11:54
57,2025-04-23 13:09:26
85,2025-04-23 13:13:35
96,2025-04-23 13:12:41
98,2025-04-23 13:17:40
43,2025-04-23 13:10:41
26,2025-04-23 13:17:26
1,2025-04-23 13:12:09
30,2025-04-23 13:17:44
95,2025-04-23 13:15:12
71,2025-04-23 13:12:58
69,2025-04-23 13:17:31
58,2025-04-23 13:09:01
37,2025-04-23 13:09:27
84,2025-04-23 13:12:58
67,2025-04-23 13:13:53
88,2025-04-23 13:11:36
14,2025-04-23 13:09:24
32,2025-04-23 13:10:42
9,2025-04-23 13:13:59
26,2025-04-23 13:17:25
62,2025-04-23 13:12:04
63,2025-04-23 13:10:41
98,2025-04-23 13:16:22
43,2025-04-23 13:10:18
14,2025-04-23 13:10:18
68,2025-04-23 13:15:08
23,2025-04-23 13:10:19
59,2025-04-23 13:15:40
79,2025-04-23 13:15:21
63,2025-04-23 13:15:48
74,2025-04-23 13:08:13
31,2025-04-23 13:08:15
69,2025-04-23 13:09:41
23,2025-04-23 13:11:40
34,2025-04-23 13:09:02
25,2025-04-23 13:16:45
36,2025-04-23 13:10:03
8,2025-04-23 13:12:51
24,2025-04-23 13:14:34
59,2025-04-23 13:11:05
23,2025-04-23 13:09:18
16,2025-04-23 13:14:43
29,2025-04-23 13:10:26
33,2025-04-23 13:17:51
16,2025-04-23 13:08:57
25,2025-04-23 13:10:55
30,2025-04-23 13:12:02
20,2025-04-23 13:14:50
76,2025-04-23 13:11:54
100,2025-04-23 13:10:51
59,2025-04-23 13:10:46
37,2025-04-23 13:09:47
1,2025-04-23 13:13:21
36,2025-04-23 13:17:58
90,2025-04-23 13:15:40
85,2025-04-23 13:13:23
43,2025-04-23 13:10:32
27,2025-04-23 13:10:17
21,2025-04-23 13:11:37
37,2025-04-23 13:17:27
26,2025-04-23 13:16:47
19,2025-04-23 13:17:39
18,2025-04-23 13:08:05
58,2025-04-23 13:09:09
24,2025-04-23 13:17:31
2,2025-04-23 13:16:55
98,2025-04-23 13:14:18
77,2025-04-23 13:11:24
55,2025-04-23 13:15:13
35,2025-04-23 13:11:38
83,2025-04-23 13:10:06
49,2025-04-23 13:14:05
78,2025-04-23 13:15:42
99,2025-04-23 13:12:11
52,2025-04-23 13:12:14
63,2025-04-23 13:14:37
3,2025-04-23 13:13:09
62,2025-04-23 13:14:30
37,2025-04-23 13:14:52
60,2025-04-23 13:13:28
23,2025-04-23 13:13:21
3,2025-04-23 13:16:30
17,2025-04-23 13:10:35
24,2025-04-23 13:11:06
54,2025-04-23 13:12:35
1,2025-04-23 13:09:08
30,2025-04-23 13:13:24
50,2025-04-23 13:15:40
29,2025-04-23 13:14:26
37,2025-04-23 13:11:38
41,2025-04-23 13:08:45
7,2025-04-23 13:12:26
1,2025-04-23 13:17:14
87,2025-04-23 13:11:58
78,2025-04-23 13:12:10
83,2025-04-23 13:16:16
10,2025-04-23 13:11:28
1,2025-04-23 13:12:18
22,2025-04-23 13:09:42
42,2025-04-23 13:17:29
39,2025-04-23 13:09:45
86,2025-04-23 13:11:22
63,2025-04-23 13:11:39
44,2025-04-23 13:15:41
61,2025-04-23 13:11:13
36,2025-04-23 13:10:49
47,2025-04-23 13:13:31
99,2025-04-23 13:09:28
63,2025-04-23 13:14:17
9,2025-04-23 13:10:39
78,2025-04-23 13:17:00
87,2025-04-23 13:18:00
98,2025-04-23 13:11:39
32,2025-04-23 13:12:39
89,2025-04-23 13:16:47
46,2025-04-23 13:14:13
8,2025-04-23 13:13:47
67,2025-04-23 13:12:29
15,2025-04-23 13:11:39
83,2025-04-23 13:11:46
92,2025-04-23 13:17:25
38,2025-04-23 13:17:26
47,2025-04-23 13:08:18
20,2025-04-23 13:17:08
34,2025-04-23 13:10:01
99,2025-04-23 13:12:55
24,2025-04-23 13:11:11
78,2025-04-23 13:16:48
74,2025-04-23 13:12:39
97,2025-04-23 13:09:14
64,2025-04-23 13:12:12
98,2025-04-23 13:10:55
56,2025-04-23 13:16:29
9,2025-04-23 13:15:21
86,2025-04-23 13:13:36
17,2025-04-23 13:10:14
33,2025-04-23 13:11:32
60,2025-04-23 13:14:15
46,2025-04-23 13:16:59
40,2025-04-23 13:17:59
2,2025-04-23 13:14:19
28,2025-04-23 13:15:00
58,2025-04-23 13:09:27
40,2025-04-23 13:17:27
73,2025-04-23 13:12:16
38,2025-04-23 13:12:20
17,2025-04-23 13:15:19
63,2025-04-23 13:13:10
49,2025-04-23 13:11:31
32,2025-04-23 13:09:30
80,2025-04-23 13:11:47
57,2025-04-23 13:11:48
72,2025-04-23 13:09:07
24,2025-04-23 13:09:34
85,2025-04-23 13:09:38
75,2025-04-23 13:09:53
80,2025-04-23 13:10:35
28,2025-04-23 13:14:28
62,2025-04-23 13:11:59
42,2025-04-23 13:16:20
6,2025-04-23 13:16:51
17,2025-04-23 13:18:01
73,2025-04-23 13:16:43
95,2025-04-23 13:13:13
32,2025-04-23 13:12:57
57,2025-04-23 13:17:53
38,2025-04-23 13:14:21
35,2025-04-23 13:15:37
35,2025-04-23 13:11:48
78,2025-04-23 13:10:45
55,2025-04-23 13:12:00
89,2025-04-23 13:15:30
46,2025-04-23 13:12:37
5,2025-04-23 13:08:17
82,2025-04-23 13:12:50
5,2025-04-23 13:10:14
19,2025-04-23 13:12:17
12,2025-04-23 13:15:12
62,2025-04-23 13:08:12
72,2025-04-23 13:11:20
52,2025-04-23 13:13:00
93,2025-04-23 13:14:02
59,2025-04-23 13:08:49
37,2025-04-23 13:09:51
24,2025-04-23 13:13:32
95,2025-04-23 13:16:43
73,2025-04-23 13:15:49
32,2025-04-23 13:10:15
37,2025-04-23 13:08:49
26,2025-04-23 13:11:59
29,2025-04-23 13:12:34
21,2025-04-23 13:13:11
15,2025-04-23 13:16:11
58,2025-04-23 13:12:03
85,2025-04-23 13:16:42
45,2025-04-23 13:15:22
3,2025-04-23 13:16:59
86,2025-04-23 13:12:32
76,2025-04-23 13:10:30
79,2025-04-23 13:17:03
19,2025-04-23 13:10:20
11,2025-04-23 13:14:11
23,2025-04-23 13:08:40
6,2025-04-23 13:14:36
75,2025-04-23 13:10:21
84,2025-04-23 13:15:33
28,2025-04-23 13:08:09
34,2025-04-23 13:13:03
37,2025-04-23 13:18:02
52,2025-04-23 13:15:38
6,2025-04-23 13:10:57
27,2025-04-23 13:13:32
90,2025-04-23 13:11:13
72,2025-04-23 13:10:09
22,2025-04-23 13:11:36
86,2025-04-23 13:10:11
42,2025-04-23 13:13:16
50,2025-04-23 13:15:53
44,2025-04-23 13:09:19
3,2025-04-23 13:11:19
41,2025-04-23 13:10:06
28,2025-04-23 13:17:59
91,2025-04-23 13:14:23
85,2025-04-23 13:08:38
90,2025-04-23 13:12:37
71,2025-04-23 13:12:57
16,2025-04-23 13:14:25
42,2025-04-23 13:16:26
52,2025-04-23 13:13:13
93,2025-04-23 13:17:54
20,2025-04-23 13:09:26
64,2025-04-23 13:09:49
52,2025-04-23 13:13:02
88,2025-04-23 13:13:45
15,2025-04-23 13:10:08
29,2025-04-23 13:14:30
21,2025-04-23 13:14:33
14,2025-04-23 13:14:14
63,2025-04-23 13:13:20
7,2025-04-23 13:12:56
76,2025-04-23 13:14:25
38,2025-04-23 13:13:34
98,2025-04-23 13:08:50
40,2025-04-23 13:13:55
85,2025-04-23 13:10:59
14,2025-04-23 13:11:06
80,2025-04-23 13:16:24
41,2025-04-23 13:14:50
9,2025-04-23 13:15:38
9,2025-04-23 13:16:59
55,2025-04-23 13:16:34
47,2025-04-23 13:14:56
6,2025-04-23 13:09:40
53,2025-04-23 13:12:50
34,2025-04-23 13:15:54
6,2025-04-23 13:17:30
80,2025-04-23 13:08:31
7,2025-04-23 13:08:37
100,2025-04-23 13:09:46
86,2025-04-23 13:15:16
94,2025-04-23 13:09:29
48,2025-04-23 13:13:51
9,2025-04-23 13:08:16
42,2025-04-23 13:16:17
55,2025-04-23 13:11:02
36,2025-04-23 13:14:12
7,2025-04-23 13:12:22
33,2025-04-23 13:08:13
54,2025-04-23 13:12:21
41,2025-04-23 13:12:23
37,2025-04-23 13:12:08
82,2025-04-23 13:15:25
74,2025-04-23 13:17:08
73,2025-04-23 13:12:15
16,2025-04-23 13:12:04
99,2025-04-23 13:08:19
47,2025-04-23 13:15:17
4,2025-04-23 13:18:02
16,2025-04-23 13:09:44
78,2025-04-23 13:17:26
64,2025-04-23 13:15:18
43,2025-04-23 13:14:55
8,2025-04-23 13:13:38
20,2025-04-23 13:14:05
35,2025-04-23 13:08:21
14,2025-04-23 13:09:21
1,2025-04-23 13:09:22
23,2025-04-23 13:14:26
59,2025-04-23 13:13:20
80,2025-04-23 13:11:08
66,2025-04-23 13:11:13
91,2025-04-23 13:10:33
72,2025-04-23 13:15:48
61,2025-04-23 13:08:49
16,2025-04-23 13:13:22
6,2025-04-23 13:17:42
35,2025-04-23 13:13:54
18,2025-04-23 13:13:51
24,2025-04-23 13:10:59
56,2025-04-23 13:11:41
51,2025-04-23 13:09:07
86,2025-04-23 13:12:53
16,2025-04-23 13:12:24
29,2025-04-23 13:13:41
78,2025-04-23 13:11:06
84,2025-04-23 13:11:22
3,2025-04-23 13:17:22
43,2025-04-23 13:17:53
73,2025-04-23 13:17:13
35,2025-04-23 13:11:09
12,2025-04-23 13:10:19
93,2025-04-23 13:13:34
44,2025-04-23 13:16:09
36,2025-04-23 13:13:29
81,2025-04-23 13:08:09
84,2025-04-23 13:12:44
76,2025-04-23 13:15:08
5,2025-04-23 13:13:28
57,2025-04-23 13:10:54
57,2025-04-23 13:11:31
3,2025-04-23 13:10:53
71,2025-04-23 13:12:03
66,2025-04-23 13:15:38
59,2025-04-23 13:13:20
91,2025-04-23 13:13:21
57,2025-04-23 13:16:06
46,2025-04-23 13:14:47
98,2025-04-23 13:15:01
39,2025-04-23 13:15:02
1,2025-04-23 13:14:10
86,2025-04-23 13:10:31
34,2025-04-23 13:17:20
16,2025-04-23 13:16:04
22,2025-04-23 13:08:54
54,2025-04-23 13:10:35
90,2025-04-23 13:14:19
78,2025-04-23 13:16:40
62,2025-04-23 13:14:33
60,2025-04-23 13:14:04
92,2025-04-23 13:08:26
20,2025-04-23 13:17:19
95,2025-04-23 13:12:42
84,2025-04-23 13:10:42
87,2025-04-23 13:16:04
29,2025-04-23 13:11:30
93,2025-04-23 13:12:49
23,2025-04-23 13:08:10
57,2025-04-23 13:10:37
33,2025-04-23 13:10:13
100,2025-04-23 13:11:51
84,2025-04-23 13:09:51
85,2025-04-23 13:16:39
12,2025-04-23 13:12:59
8,2025-04-23 13:10:45
59,2025-04-23 13:17:19
55,2025-04-23 13:16:36
97,2025-04-23 13:15:29
33,2025-04-23 13:11:05
44,2025-04-23 13:12:53
92,2025-04-23 13:15:41
75,2025-04-23 13:12:52
55,2025-04-23 13:10:59
33,2025-04-23 13:09:01
51,2025-04-23 13:11:42
3,2025-04-23 13:14:13
17,2025-04-23 13:10:27
84,2025-04-23 13:11:28
18,2025-04-23 13:09:10
2,2025-04-23 13:15:05
86,2025-04-23 13:14:15
72,2025-04-23 13:09:14
58,2025-04-23 13:16:22
81,2025-04-23 13:17:28
48,2025-04-23 13:11:16
56,2025-04-23 13:12:59
99,2025-04-23 13:08:21
57,2025-04-23 13:10:06
39,2025-04-23 13:08:32
74,2025-04-23 13:15:27
39,2025-04-23 13:17:41
67,2025-04-23 13:15:46
47,2025-04-23 13:13:21
3,2025-04-23 13:08:56
74,2025-04-23 13:14:06
81,2025-04-23 13:12:31
31,2025-04-23 13:10:45
85,2025-04-23 13:11:26
74,2025-04-23 13:08:17
11,2025-04-23 13:12:12
38,2025-04-23 13:15:59
80,2025-04-23 13:11:56
62,2025-04-23 13:17:01
54,2025-04-23 13:11:04
80,2025-04-23 13:16:21
4,2025-04-23 13:15:02
16,2025-04-23 13:14:06
67,2025-04-23 13:13:49
33,2025-04-23 13:15:16
59,2025-04-23 13:17:31
6,2025-04-23 13:13:35
78,2025-04-23 13:17:32
57,2025-04-23 13:12:26
44,2025-04-23 13:11:31
24,2025-04-23 13:17:24
8,2025-04-23 13:17:20
55,2025-04-23 13:14:57
69,2025-04-23 13:12:57
19,2025-04-23 13:13:23
39,2025-04-23 13:11:12
88,2025-04-23 13:15:59
62,2025-04-23 13:14:37
41,2025-04-23 13:16:03
55,2025-04-23 13:08:28
88,2025-04-23 13:10:17
21,2025-04-23 13:17:52
50,2025-04-23 13:09:13
13,2025-04-23 13:15:52
20,2025-04-23 13:14:33
71,2025-04-23 13:08:39
79,2025-04-23 13:14:37
21,2025-04-23 13:08:50
82,2025-04-23 13:11:42
66,2025-04-23 13:10:28
4,2025-04-23 13:08:50
20,2025-04-23 13:08:44
92,2025-04-23 13:17:34
66,2025-04-23 13:12:16
57,2025-04-23 13:12:27
33,2025-04-23 13:08:39
1,2025-04-23 13:10:51
20,2025-04-23 13:15:21
4,2025-04-23 13:13:15
12,2025-04-23 13:17:39
24,2025-04-23 13:12:42
1,2025-04-23 13:08:31
64,2025-04-23 13:11:20
64,2025-04-23 13:13:53
81,2025-04-23 13:13:46
88,2025-04-23 13:10:11
91,2025-04-23 13:16:42
68,2025-04-23 13:13:05
5,2025-04-23 13:14:55
40,2025-04-23 13:09:29
91,2025-04-23 13:14:12
50,2025-04-23 13:13:24
27,2025-04-23 13:15:31
49,2025-04-23 13:12:11
84,2025-04-23 13:12:40
8,2025-04-23 13:09:40
55,2025-04-23 13:10:24
54,2025-04-23 13:12:05
93,2025-04-23 13:09:26
50,2025-04-23 13:13:08
11,2025-04-23 13:10:54
61,2025-04-23 13:08:20
15,2025-04-23 13:17:50
33,2025-04-23 13:08:19
5,2025-04-23 13:16:35
18,2025-04-23 13:17:09
20,2025-04-23 13:14:30
78,2025-04-23 13:15:58
18,2025-04-23 13:12:09
55,2025-04-23 13:08:56
90,2025-04-23 13:10:59
51,2025-04-23 13:09:32
42,2025-04-23 13:09:34
23,2025-04-23 13:11:55
18,2025-04-23 13:11:11
5,2025-04-23 13:11:29
37,2025-04-23 13:10:17
59,2025-04-23 13:14:33
63,2025-04-23 13:13:26
60,2025-04-23 13:08:22
28,2025-04-23 13:15:19
17,2025-04-23 13:17:38
97,2025-04-23 13:09:07
94,2025-04-23 13:08:32
57,2025-04-23 13:12:40
77,2025-04-23 13:16:49
13,2025-04-23 13:09:12
83,2025-04-23 13:12:20
62,2025-04-23 13:16:01
88,2025-04-23 13:15:37
82,2025-04-23 13:11:37
30,2025-04-23 13:13:43
1,2025-04-23 13:12:12
72,2025-04-23 13:12:20
49,2025-04-23 13:09:26
5,2025-04-23 13:09:44
52,2025-04-23 13:13:08
84,2025-04-23 13:09:07
27,2025-04-23 13:08:06
15,2025-04-23 13:11:46
45,2025-04-23 13:13:49
8,2025-04-23 13:17:40
98,2025-04-23 13:10:52
19,2025-04-23 13:11:25
96,2025-04-23 13:09:37
61,2025-04-23 13:13:16
93,2025-04-23 13:16:53
48,2025-04-23 13:10:50
95,2025-04-23 13:13:58
26,2025-04-23 13:09:53
83,2025-04-23 13:17:08
30,2025-04-23 13:12:14
99,2025-04-23 13:09:39
52,2025-04-23 13:12:44
19,2025-04-23 13:16:55
10,2025-04-23 13:13:31
77,2025-04-23 13:10:13
68,2025-04-23 13:15:32
25,2025-04-23 13:12:19
31,2025-04-23 13:13:44
14,2025-04-23 13:15:14
15,2025-04-23 13:11:05
26,2025-04-23 13:15:09
58,2025-04-23 13:14:17
30,2025-04-23 13:08:28
50,2025-04-23 13:08:06
19,2025-04-23 13:17:38
66,2025-04-23 13:12:59
16,2025-04-23 13:11:58
6,2025-04-23 13:08:12
27,2025-04-23 13:14:43
48,2025-04-23 13:16:23
35,2025-04-23 13:15:28
67,2025-04-23 13:15:52
73,2025-04-23 13:16:46
5,2025-04-23 13:15:35
93,2025-04-23 13:16:06
29,2025-04-23 13:09:57
89,2025-04-23 13:12:23
100,2025-04-23 13:15:49
86,2025-04-23 13:11:31
42,2025-04-23 13:15:03
54,2025-04-23 13:15:02
85,2025-04-23 13:10:37
61,2025-04-23 13:16:35
42,2025-04-23 13:08:04
50,2025-04-23 13:10:55
27,2025-04-23 13:17:26
44,2025-04-23 13:10:09
1,2025-04-23 13:15:12
90,2025-04-23 13:17:27
41,2025-04-23 13:09:58
50,2025-04-23 13:16:28
94,2025-04-23 13:08:51
40,2025-04-23 13:16:15
86,2025-04-23 13:12:08
51,2025-04-23 13:11:15
50,2025-04-23 13:12:12
27,2025-04-23 13:14:10
83,2025-04-23 13:17:15
93,2025-04-23 13:14:33
3,2025-04-23 13:17:47
87,2025-04-23 13:10:29
95,2025-04-23 13:08:13
50,2025-04-23 13:10:40
89,2025-04-23 13:16:23
26,2025-04-23 13:09:13
2,2025-04-23 13:14:56
66,2025-04-23 13:11:58
28,2025-04-23 13:08:53
82,2025-04-23 13:14:38
36,2025-04-23 13:16:43
79,2025-04-23 13:12:01
74,2025-04-23 13:09:02
2,2025-04-23 13:09:33
67,2025-04-23 13:14:01
15,2025-04-23 13:12:28
82,2025-04-23 13:08:53
97,2025-04-23 13:09:59
30,2025-04-23 13:08:27
43,2025-04-23 13:15:29
83,2025-04-23 13:11:54
45,2025-04-23 13:11:56
55,2025-04-23 13:14:03
7,2025-04-23 13:15:19
55,2025-04-23 13:15:36
42,2025-04-23 13:10:22
2,2025-04-23 13:12:12
9,2025-04-23 13:17:32
89,2025-04-23 13:09:16
66,2025-04-23 13:13:24
60,2025-04-23 13:08:17
36,2025-04-23 13:09:22
84,2025-04-23 13:10:36
22,2025-04-23 13:17:52
79,2025-04-23 13:13:44
69,2025-04-23 13:09:43
47,2025-04-23 13:13:37
25,2025-04-23 13:09:25
42,2025-04-23 13:14:53
21,2025-04-23 13:10:23
61,2025-04-23 13:16:23
64,2025-04-23 13:16:50
2,2025-04-23 13:10:24
61,2025-04-23 13:15:41
48,2025-04-23 13:16:36
41,2025-04-23 13:09:43
81,2025-04-23 13:09:41
88,2025-04-23 13:09:23
98,2025-04-23 13:09:33
59,2025-04-23 13:16:02
65,2025-04-23 13:16:21
32,2025-04-23 13:12:38
15,2025-04-23 13:17:04
10,2025-04-23 13:15:20
96,2025-04-23 13:08:56
63,2025-04-23 13:16:09
86,2025-04-23 13:15:48
58,2025-04-23 13:08:13
25,2025-04-23 13:17:44
66,2025-04-23 13:10:57
7,2025-04-23 13:14:40
22,2025-04-23 13:13:59
43,2025-04-23 13:15:10
83,2025-04-23 13:14:47
94,2025-04-23 13:08:48
72,2025-04-23 13:11:13
60,2025-04-23 13:09:04
4,2025-04-23 13:12:16
7,2025-04-23 13:13:23
69,2025-04-23 13:12:09
54,2025-04-23 13:17:51
71,2025-04-23 13:15:52
10,2025-04-23 13:12:46
13,2025-04-23 13:09:57
21,2025-04-23 13:14:51
90,2025-04-23 13:10:00
94,2025-04-23 13:11:31
78,2025-04-23 13:15:13
54,2025-04-23 13:13:00
28,2025-04-23 13:13:03
75,2025-04-23 13:14:28
79,2025-04-23 13:14:47
20,2025-04-23 13:08:21
32,2025-04-23 13:17:25
7,2025-04-23 13:14:08
14,2025-04-23 13:13:04
7,2025-04-23 13:10:03
38,2025-04-23 13:16:13
29,2025-04-23 13:17:47
66,2025-04-23 13:14:04
66,2025-04-23 13:17:29
90,2025-04-23 13:14:31
35,2025-04-23 13:14:33
99,2025-04-23 13:14:08
76,2025-04-23 13:17:23
45,2025-04-23 13:16:03
30,2025-04-23 13:15:47
85,2025-04-23 13:18:00
83,2025-04-23 13:12:24
15,2025-04-23 13:15:13
10,2025-04-23 13:12:35
46,2025-04-23 13:09:53
41,2025-04-23 13:10:57
25,2025-04-23 13:14:49
51,2025-04-23 13:16:10
60,2025-04-23 13:11:50
50,2025-04-23 13:11:14
15,2025-04-23 13:15:03
87,2025-04-23 13:11:57
78,2025-04-23 13:13:30
68,2025-04-23 13:13:16
75,2025-04-23 13:17:44
65,2025-04-23 13:11:56
19,2025-04-23 13:16:44
43,2025-04-23 13:10:34
80,2025-04-23 13:11:44
75,2025-04-23 13:08:16
3,2025-04-23 13:10:45
10,2025-04-23 13:16:53
71,2025-04-23 13:14:50
76,2025-04-23 13:13:11
55,2025-04-23 13:17:13
98,2025-04-23 13:10:38
41,2025-04-23 13:12:46
94,2025-04-23 13:11:16
1,2025-04-23 13:12:25
81,2025-04-23 13:08:52
94,2025-04-23 13:13:36
1,2025-04-23 13:08:32
83,2025-04-23 13:10:40
72,2025-04-23 13:16:44
2,2025-04-23 13:08:35
37,2025-04-23 13:11:19
89,2025-04-23 13:15:15
43,2025-04-23 13:12:30
22,2025-04-23 13:16:04
6,2025-04-23 13:09:07
89,2025-04-23 13:13:36
73,2025-04-23 13:14:20
86,2025-04-23 13:13:44
81,2025-04-23 13:17:28
26,2025-04-23 13:10:07
17,2025-04-23 13:14:02
33,2025-04-23 13:08:23
31,2025-04-23 13:09:04
34,2025-04-23 13:09:01
94,2025-04-23 13:14:12
86,2025-04-23 13:14:39
18,2025-04-23 13:14:41
98,2025-04-23 13:17:21
68,2025-04-23 13:15:37
64,2025-04-23 13:17:01
80,2025-04-23 13:13:03
100,2025-04-23 13:12:00
28,2025-04-23 13:08:46
42,2025-04-23 13:14:10
91,2025-04-23 13:10:58
89,2025-04-23 13:12:39
51,2025-04-23 13:14:54
28,2025-04-23 13:15:15
85,2025-04-23 13:10:01
93,2025-04-23 13:15:37
15,2025-04-23 13:08:36
29,2025-04-23 13:17:36
42,2025-04-23 13:16:46
