130,7500,669,2023-01-01 00:05:28,extra130
131,7461,712,2023-01-01 00:24:35,extra131
132,7654,971,2023-01-01 00:31:29,extra132
133,7601,137,2023-01-01 00:28:56,extra133
134,7608,450,2023-01-01 00:32:20,extra134
135,7447,930,2023-01-01 00:47:14,extra135
136,7264,167,2023-01-01 00:53:50,extra136
137,7337,492,2023-01-01 00:25:31,extra137
138,7449,468,2023-01-01 00:26:26,extra138
139,7956,355,2023-01-01 00:32:18,extra139
140,7950,759,2023-01-01 00:05:44,extra140
141,7658,481,2023-01-01 00:12:48,extra141
142,7710,891,2023-01-01 00:44:56,extra142
143,7724,528,2023-01-01 00:37:46,extra143
144,7329,980,2023-01-01 00:09:06,extra144
145,7226,795,2023-01-01 00:47:39,extra145
146,7006,453,2023-01-01 00:05:10,extra146
147,7227,843,2023-01-01 00:29:23,extra147
148,7394,879,2023-01-01 00:09:05,extra148
149,7314,388,2023-01-01 00:15:38,extra149
150,7520,440,2023-01-01 00:17:47,extra150
151,7539,976,2023-01-01 00:18:32,extra151
152,7377,941,2023-01-01 00:21:32,extra152
153,7445,241,2023-01-01 00:31:41,extra153
154,7551,467,2023-01-01 00:49:46,extra154
155,7167,709,2023-01-01 00:29:33,extra155
156,7720,282,2023-01-01 00:17:35,extra156
157,7210,440,2023-01-01 00:41:41,extra157
158,7233,661,2023-01-01 00:59:07,extra158
159,7633,940,2023-01-01 00:53:22,extra159
160,7090,671,2023-01-01 00:55:14,extra160
161,7602,405,2023-01-01 00:02:20,extra161
162,7577,297,2023-01-01 00:03:11,extra162
163,7555,336,2023-01-01 00:25:59,extra163
164,7689,555,2023-01-01 00:32:56,extra164
165,7319,908,2023-01-01 00:52:26,extra165
166,7230,851,2023-01-01 00:41:09,extra166
167,7277,444,2023-01-01 00:52:48,extra167
168,7057,233,2023-01-01 00:31:08,extra168
169,7258,224,2023-01-01 00:01:58,extra169
170,7366,542,2023-01-01 00:07:49,extra170
171,7738,272,2023-01-01 00:31:54,extra171
172,7672,206,2023-01-01 00:34:33,extra172
173,7567,432,2023-01-01 00:11:02,extra173
174,7405,550,2023-01-01 00:15:43,extra174
175,7927,164,2023-01-01 00:44:40,extra175
176,7014,650,2023-01-01 00:45:21,extra176
177,7524,824,2023-01-01 00:03:31,extra177
178,7865,137,2023-01-01 00:34:32,extra178
179,7971,715,2023-01-01 00:16:45,extra179
180,7091,980,2023-01-01 00:07:47,extra180
181,7791,922,2023-01-01 00:25:52,extra181
182,7639,542,2023-01-01 00:09:14,extra182
183,7081,733,2023-01-01 00:19:51,extra183
184,7534,251,2023-01-01 00:43:47,extra184
185,7239,981,2023-01-01 00:30:29,extra185
186,7581,727,2023-01-01 00:12:11,extra186
187,7086,265,2023-01-01 00:41:34,extra187
188,7697,502,2023-01-01 00:43:41,extra188
189,7271,598,2023-01-01 00:09:57,extra189
190,7246,266,2023-01-01 00:13:43,extra190
191,7057,491,2023-01-01 00:18:01,extra191
192,7943,621,2023-01-01 00:30:55,extra192
193,7364,812,2023-01-01 00:47:33,extra193
194,7480,942,2023-01-01 00:24:05,extra194
195,7739,392,2023-01-01 00:13:11,extra195
196,7949,384,2023-01-01 00:56:26,extra196
197,7800,586,2023-01-01 00:52:23,extra197
198,7171,703,2023-01-01 00:23:32,extra198
199,7190,893,2023-01-01 00:00:33,extra199
200,7587,623,2023-01-01 00:54:02,extra200
201,7611,412,2023-01-01 00:30:04,extra201
202,7721,129,2023-01-01 00:02:13,extra202
203,7036,917,2023-01-01 00:31:02,extra203
204,7363,386,2023-01-01 00:35:06,extra204
205,7719,945,2023-01-01 00:00:30,extra205
206,7706,317,2023-01-01 00:59:39,extra206
207,7522,407,2023-01-01 00:52:52,extra207
208,7295,148,2023-01-01 00:02:00,extra208
209,7782,879,2023-01-01 00:00:22,extra209
210,7331,863,2023-01-01 00:59:31,extra210
211,7619,853,2023-01-01 00:32:40,extra211
212,7028,498,2023-01-01 00:09:50,extra212
213,7557,166,2023-01-01 00:14:07,extra213
214,7832,441,2023-01-01 00:13:28,extra214
215,7074,592,2023-01-01 00:17:17,extra215
216,7492,639,2023-01-01 00:56:13,extra216
217,7294,332,2023-01-01 00:19:19,extra217
218,7650,176,2023-01-01 00:30:48,extra218
219,7714,241,2023-01-01 00:17:41,extra219
220,7126,950,2023-01-01 00:22:35,extra220
221,7432,879,2023-01-01 00:18:04,extra221
222,7179,155,2023-01-01 00:46:47,extra222
223,7328,212,2023-01-01 00:13:09,extra223
224,7929,207,2023-01-01 00:40:47,extra224
225,7671,927,2023-01-01 00:16:32,extra225
226,7644,536,2023-01-01 00:01:58,extra226
227,7873,455,2023-01-01 00:50:07,extra227
228,7945,829,2023-01-01 00:48:23,extra228
229,7744,203,2023-01-01 00:13:32,extra229
230,7763,878,2023-01-01 00:24:53,extra230
231,7000,669,2023-01-01 00:28:54,extra231
232,7294,763,2023-01-01 00:58:44,extra232
233,7732,878,2023-01-01 00:15:15,extra233
234,7303,565,2023-01-01 00:29:49,extra234
235,7454,619,2023-01-01 00:49:23,extra235
236,7963,390,2023-01-01 00:11:52,extra236
237,7878,397,2023-01-01 00:51:14,extra237
238,7844,305,2023-01-01 00:04:36,extra238
239,7116,329,2023-01-01 00:49:31,extra239
240,7100,125,2023-01-01 00:33:48,extra240
241,7445,293,2023-01-01 00:52:01,extra241
242,7384,181,2023-01-01 00:39:26,extra242
243,7810,467,2023-01-01 00:44:54,extra243
244,7618,625,2023-01-01 00:51:53,extra244
245,7264,152,2023-01-01 00:13:33,extra245
246,7436,889,2023-01-01 00:41:42,extra246
247,7274,885,2023-01-01 00:06:10,extra247
248,7961,930,2023-01-01 00:58:25,extra248
249,7772,949,2023-01-01 00:15:07,extra249
250,7379,570,2023-01-01 00:53:54,extra250
251,7788,535,2023-01-01 00:20:18,extra251
252,7603,685,2023-01-01 00:14:47,extra252
253,7877,224,2023-01-01 00:16:39,extra253
254,7715,853,2023-01-01 00:40:04,extra254
255,7049,646,2023-01-01 00:57:28,extra255
256,7397,707,2023-01-01 00:08:19,extra256
257,7505,886,2023-01-01 00:59:12,extra257
258,7383,922,2023-01-01 00:29:02,extra258
259,7088,385,2023-01-01 00:01:32,extra259
260,7022,973,2023-01-01 00:12:55,extra260
261,7569,411,2023-01-01 00:00:38,extra261
262,7397,812,2023-01-01 00:46:20,extra262
263,7360,402,2023-01-01 00:44:31,extra263
264,7132,313,2023-01-01 00:41:48,extra264
265,7433,627,2023-01-01 00:18:55,extra265
266,7631,709,2023-01-01 00:21:11,extra266
267,7963,211,2023-01-01 00:21:05,extra267
268,7195,298,2023-01-01 00:21:29,extra268
269,7081,331,2023-01-01 00:23:58,extra269
270,7839,553,2023-01-01 00:31:17,extra270
271,7288,505,2023-01-01 00:17:18,extra271
272,7547,637,2023-01-01 00:35:08,extra272
273,7754,162,2023-01-01 00:10:31,extra273
274,7520,488,2023-01-01 00:36:32,extra274
275,7424,606,2023-01-01 00:55:59,extra275
276,7452,136,2023-01-01 00:59:27,extra276
277,7899,129,2023-01-01 00:19:01,extra277
278,7422,681,2023-01-01 00:57:06,extra278
279,7446,796,2023-01-01 00:29:03,extra279
280,7545,198,2023-01-01 00:00:06,extra280
281,7728,554,2023-01-01 00:49:52,extra281
282,7374,988,2023-01-01 00:10:48,extra282
283,7263,745,2023-01-01 00:22:03,extra283
284,7639,160,2023-01-01 00:43:28,extra284
285,7069,963,2023-01-01 00:12:41,extra285
286,7523,950,2023-01-01 00:08:51,extra286
287,7827,228,2023-01-01 00:33:27,extra287
288,7189,719,2023-01-01 00:26:53,extra288
289,7220,925,2023-01-01 00:02:55,extra289
290,7416,569,2023-01-01 00:45:16,extra290
291,7472,131,2023-01-01 00:09:27,extra291
292,7025,121,2023-01-01 00:32:21,extra292
293,7042,640,2023-01-01 00:10:12,extra293
294,7666,909,2023-01-01 00:30:11,extra294
295,7621,595,2023-01-01 00:10:50,extra295
296,7992,975,2023-01-01 00:28:16,extra296
297,7286,753,2023-01-01 00:28:32,extra297
298,7442,572,2023-01-01 00:10:14,extra298
299,7855,359,2023-01-01 00:23:40,extra299
300,7252,307,2023-01-01 00:46:25,extra300
301,7652,622,2023-01-01 00:20:14,extra301
302,7482,129,2023-01-01 00:05:43,extra302
303,7540,409,2023-01-01 00:41:16,extra303
304,7660,667,2023-01-01 00:49:27,extra304
305,7376,495,2023-01-01 00:59:05,extra305
306,7063,207,2023-01-01 00:25:20,extra306
307,7160,559,2023-01-01 00:49:35,extra307
308,7557,424,2023-01-01 00:46:55,extra308
309,7001,333,2023-01-01 00:03:43,extra309
310,7822,868,2023-01-01 00:18:22,extra310
311,7009,104,2023-01-01 00:04:33,extra311
312,7666,870,2023-01-01 00:11:53,extra312
313,7648,701,2023-01-01 00:36:15,extra313
314,7672,600,2023-01-01 00:42:50,extra314
315,7195,224,2023-01-01 00:11:53,extra315
316,7293,411,2023-01-01 00:27:18,extra316
317,7304,382,2023-01-01 00:18:26,extra317
318,7468,819,2023-01-01 00:23:26,extra318
319,7626,863,2023-01-01 00:58:00,extra319
320,7438,921,2023-01-01 00:12:43,extra320
321,7050,676,2023-01-01 00:58:00,extra321
322,7487,727,2023-01-01 00:04:59,extra322
323,7034,173,2023-01-01 00:55:40,extra323
324,7692,871,2023-01-01 00:04:24,extra324
325,7943,988,2023-01-01 00:02:13,extra325
326,7999,849,2023-01-01 00:18:17,extra326
327,7446,878,2023-01-01 00:30:03,extra327
328,7681,688,2023-01-01 00:13:29,extra328
329,7277,678,2023-01-01 00:40:43,extra329
330,7160,874,2023-01-01 00:18:23,extra330
331,7897,454,2023-01-01 00:56:12,extra331
332,7821,153,2023-01-01 00:07:48,extra332
333,7978,630,2023-01-01 00:41:06,extra333
334,7054,930,2023-01-01 00:49:23,extra334
335,7149,820,2023-01-01 00:28:28,extra335
336,7890,491,2023-01-01 00:04:02,extra336
337,7091,229,2023-01-01 00:41:22,extra337
338,7926,969,2023-01-01 00:55:27,extra338
339,7962,780,2023-01-01 00:33:44,extra339
340,7134,719,2023-01-01 00:08:23,extra340
341,7041,658,2023-01-01 00:55:17,extra341
342,7431,464,2023-01-01 00:47:04,extra342
343,7311,853,2023-01-01 00:32:58,extra343
344,7890,339,2023-01-01 00:34:15,extra344
345,7676,398,2023-01-01 00:08:17,extra345
346,7607,436,2023-01-01 00:12:37,extra346
347,7521,852,2023-01-01 00:49:41,extra347
348,7717,580,2023-01-01 00:24:01,extra348
349,7493,521,2023-01-01 00:18:59,extra349
350,7681,506,2023-01-01 00:17:25,extra350
351,7449,467,2023-01-01 00:33:49,extra351
352,7278,926,2023-01-01 00:35:00,extra352
353,7783,935,2023-01-01 00:29:21,extra353
354,7489,931,2023-01-01 00:35:32,extra354
355,7730,287,2023-01-01 00:46:10,extra355
356,7487,564,2023-01-01 00:07:04,extra356
357,7885,741,2023-01-01 00:40:20,extra357
358,7787,505,2023-01-01 00:39:48,extra358
359,7065,709,2023-01-01 00:36:01,extra359
360,7961,302,2023-01-01 00:03:40,extra360
361,7029,503,2023-01-01 00:17:45,extra361
362,7185,645,2023-01-01 00:33:41,extra362
363,7851,793,2023-01-01 00:27:01,extra363
364,7298,761,2023-01-01 00:47:40,extra364
365,7377,478,2023-01-01 00:17:35,extra365
366,7571,666,2023-01-01 00:50:22,extra366
367,7691,719,2023-01-01 00:52:44,extra367
368,7313,114,2023-01-01 00:55:46,extra368
369,7347,475,2023-01-01 00:12:17,extra369
370,7566,921,2023-01-01 00:22:17,extra370
371,7162,744,2023-01-01 00:26:11,extra371
372,7715,182,2023-01-01 00:52:37,extra372
373,7125,705,2023-01-01 00:12:38,extra373
374,7553,408,2023-01-01 00:20:16,extra374
375,7462,169,2023-01-01 00:49:51,extra375
376,7686,866,2023-01-01 00:02:42,extra376
377,7833,251,2023-01-01 00:28:35,extra377
378,7979,310,2023-01-01 00:59:26,extra378
379,7841,261,2023-01-01 00:07:04,extra379
380,7645,268,2023-01-01 00:33:44,extra380
381,7949,177,2023-01-01 00:15:51,extra381
382,7287,335,2023-01-01 00:37:36,extra382
383,7471,204,2023-01-01 00:29:29,extra383
384,7129,412,2023-01-01 00:38:57,extra384
385,7096,546,2023-01-01 00:15:53,extra385
386,7564,447,2023-01-01 00:37:58,extra386
387,7183,655,2023-01-01 00:31:17,extra387
388,7970,361,2023-01-01 00:41:21,extra388
389,7901,304,2023-01-01 00:56:35,extra389
390,7838,523,2023-01-01 00:17:13,extra390
391,7253,629,2023-01-01 00:15:03,extra391
392,7835,151,2023-01-01 00:28:40,extra392
393,7248,250,2023-01-01 00:44:12,extra393
394,7057,443,2023-01-01 00:20:01,extra394
395,7148,632,2023-01-01 00:57:56,extra395
396,7711,646,2023-01-01 00:10:32,extra396
397,7180,484,2023-01-01 00:37:13,extra397
398,7984,892,2023-01-01 00:37:33,extra398
399,7458,434,2023-01-01 00:42:09,extra399
400,7428,123,2023-01-01 00:32:10,extra400
401,7226,870,2023-01-01 00:45:45,extra401
402,7850,920,2023-01-01 00:46:29,extra402
403,7574,824,2023-01-01 00:37:30,extra403
404,7010,218,2023-01-01 00:26:16,extra404
405,7166,860,2023-01-01 00:22:20,extra405
406,7516,966,2023-01-01 00:35:13,extra406
407,7135,287,2023-01-01 00:45:44,extra407
408,7450,435,2023-01-01 00:38:50,extra408
409,7688,213,2023-01-01 00:02:34,extra409
410,7108,501,2023-01-01 00:24:02,extra410
411,7611,184,2023-01-01 00:56:31,extra411
412,7716,443,2023-01-01 00:20:13,extra412
413,7252,696,2023-01-01 00:25:47,extra413
414,7131,545,2023-01-01 00:21:59,extra414
415,7112,312,2023-01-01 00:49:30,extra415
416,7122,738,2023-01-01 00:55:42,extra416
417,7392,267,2023-01-01 00:14:15,extra417
418,7250,783,2023-01-01 00:30:59,extra418
419,7431,719,2023-01-01 00:18:54,extra419
420,7928,382,2023-01-01 00:19:23,extra420
421,7390,147,2023-01-01 00:16:36,extra421
422,7092,743,2023-01-01 00:09:43,extra422
423,7660,177,2023-01-01 00:17:59,extra423
424,7141,190,2023-01-01 00:53:16,extra424
425,7036,536,2023-01-01 00:15:02,extra425
426,7107,556,2023-01-01 00:42:48,extra426
427,7634,221,2023-01-01 00:43:26,extra427
428,7590,965,2023-01-01 00:21:39,extra428
429,7228,795,2023-01-01 00:40:27,extra429
430,7755,468,2023-01-01 00:50:21,extra430
431,7456,960,2023-01-01 00:51:45,extra431
432,7625,806,2023-01-01 00:47:18,extra432
433,7719,719,2023-01-01 00:28:22,extra433
434,7037,486,2023-01-01 00:07:09,extra434
435,7395,392,2023-01-01 00:40:23,extra435
436,7628,682,2023-01-01 00:45:34,extra436
437,7806,435,2023-01-01 00:26:58,extra437
438,7882,170,2023-01-01 00:20:35,extra438
439,7138,666,2023-01-01 00:30:04,extra439
440,7402,941,2023-01-01 00:55:27,extra440
441,7299,104,2023-01-01 00:19:12,extra441
442,7570,779,2023-01-01 00:19:53,extra442
443,7322,394,2023-01-01 00:47:21,extra443
444,7398,941,2023-01-01 00:37:39,extra444
445,7131,130,2023-01-01 00:16:03,extra445
446,7159,746,2023-01-01 00:34:02,extra446
447,7971,674,2023-01-01 00:23:03,extra447
448,7302,980,2023-01-01 00:30:10,extra448
449,7533,548,2023-01-01 00:37:33,extra449
450,7312,611,2023-01-01 00:08:23,extra450
451,7923,774,2023-01-01 00:20:30,extra451
452,7768,405,2023-01-01 00:19:06,extra452
453,7860,960,2023-01-01 00:10:11,extra453
454,7040,546,2023-01-01 00:31:00,extra454
455,7341,476,2023-01-01 00:46:07,extra455
456,7984,485,2023-01-01 00:02:28,extra456
457,7616,174,2023-01-01 00:05:46,extra457
458,7303,147,2023-01-01 00:06:11,extra458
459,7649,242,2023-01-01 00:19:50,extra459
460,7976,232,2023-01-01 00:01:19,extra460
461,7016,481,2023-01-01 00:38:47,extra461
462,7723,111,2023-01-01 00:32:03,extra462
463,7709,225,2023-01-01 00:10:22,extra463
464,7681,380,2023-01-01 00:36:05,extra464
465,7451,178,2023-01-01 00:59:44,extra465
466,7541,159,2023-01-01 00:31:27,extra466
467,7484,710,2023-01-01 00:15:42,extra467
468,7404,674,2023-01-01 00:09:56,extra468
469,7232,835,2023-01-01 00:37:41,extra469
470,7945,197,2023-01-01 00:10:43,extra470
471,7436,335,2023-01-01 00:27:34,extra471
472,7812,160,2023-01-01 00:57:22,extra472
473,7297,526,2023-01-01 00:19:32,extra473
474,7299,753,2023-01-01 00:17:20,extra474
475,7196,447,2023-01-01 00:36:39,extra475
476,7806,109,2023-01-01 00:47:03,extra476
477,7776,578,2023-01-01 00:19:52,extra477
478,7136,435,2023-01-01 00:16:21,extra478
479,7091,451,2023-01-01 00:09:11,extra479
480,7032,955,2023-01-01 00:03:16,extra480
481,7823,862,2023-01-01 00:03:35,extra481
482,7635,708,2023-01-01 00:37:27,extra482
483,7971,633,2023-01-01 00:19:55,extra483
484,7151,844,2023-01-01 00:51:50,extra484
485,7707,518,2023-01-01 00:14:15,extra485
486,7781,217,2023-01-01 00:52:00,extra486
487,7561,624,2023-01-01 00:41:57,extra487
488,7550,751,2023-01-01 00:55:31,extra488
489,7136,847,2023-01-01 00:18:37,extra489
490,7017,873,2023-01-01 00:54:28,extra490
491,7805,532,2023-01-01 00:11:49,extra491
492,7957,121,2023-01-01 00:25:54,extra492
493,7368,199,2023-01-01 00:34:57,extra493
494,7832,993,2023-01-01 00:11:28,extra494
495,7147,940,2023-01-01 00:06:13,extra495
496,7552,604,2023-01-01 00:50:25,extra496
497,7495,220,2023-01-01 00:03:00,extra497
498,7605,771,2023-01-01 00:03:10,extra498
499,7939,121,2023-01-01 00:51:22,extra499
500,7380,515,2023-01-01 00:39:30,extra500
501,7351,337,2023-01-01 00:26:01,extra501
502,7510,723,2023-01-01 00:02:21,extra502
503,7514,130,2023-01-01 00:27:26,extra503
504,7196,284,2023-01-01 00:47:02,extra504
505,7848,791,2023-01-01 00:49:49,extra505
506,7696,819,2023-01-01 00:01:04,extra506
507,7383,928,2023-01-01 00:28:32,extra507
508,7531,987,2023-01-01 00:33:10,extra508
509,7356,165,2023-01-01 00:57:01,extra509
510,7184,619,2023-01-01 00:12:44,extra510
511,7051,350,2023-01-01 00:13:27,extra511
512,7995,665,2023-01-01 00:36:58,extra512
513,7278,688,2023-01-01 00:47:09,extra513
514,7534,809,2023-01-01 00:39:52,extra514
515,7423,178,2023-01-01 00:32:43,extra515
516,7066,536,2023-01-01 00:54:42,extra516
517,7882,707,2023-01-01 00:13:42,extra517
518,7504,936,2023-01-01 00:33:21,extra518
519,7695,932,2023-01-01 00:46:16,extra519
520,7924,118,2023-01-01 00:45:58,extra520
521,7894,851,2023-01-01 00:09:03,extra521
522,7772,640,2023-01-01 00:36:13,extra522
523,7890,367,2023-01-01 00:21:28,extra523
524,7376,242,2023-01-01 00:32:57,extra524
525,7841,301,2023-01-01 00:05:47,extra525
526,7586,158,2023-01-01 00:43:52,extra526
527,7827,714,2023-01-01 00:21:45,extra527
528,7834,338,2023-01-01 00:51:53,extra528
529,7324,299,2023-01-01 00:41:25,extra529
530,7746,567,2023-01-01 00:55:45,extra530
531,7450,323,2023-01-01 00:35:04,extra531
532,7006,872,2023-01-01 00:04:49,extra532
533,7952,121,2023-01-01 00:31:15,extra533
534,7734,480,2023-01-01 00:47:14,extra534
535,7883,543,2023-01-01 00:59:39,extra535
536,7496,242,2023-01-01 00:34:06,extra536
537,7495,107,2023-01-01 00:35:53,extra537
538,7104,539,2023-01-01 00:51:46,extra538
539,7672,141,2023-01-01 00:57:46,extra539
540,7610,483,2023-01-01 00:32:13,extra540
541,7964,198,2023-01-01 00:44:53,extra541
542,7675,335,2023-01-01 00:23:22,extra542
543,7604,108,2023-01-01 00:57:25,extra543
544,7434,206,2023-01-01 00:11:36,extra544
545,7343,151,2023-01-01 00:10:32,extra545
546,7196,711,2023-01-01 00:42:54,extra546
547,7631,554,2023-01-01 00:26:20,extra547
548,7568,536,2023-01-01 00:10:21,extra548
549,7162,891,2023-01-01 00:12:02,extra549
550,7564,466,2023-01-01 00:40:49,extra550
551,7349,413,2023-01-01 00:25:23,extra551
552,7443,498,2023-01-01 00:39:43,extra552
553,7591,631,2023-01-01 00:29:21,extra553
554,7286,977,2023-01-01 00:27:37,extra554
555,7895,747,2023-01-01 00:22:55,extra555
556,7374,447,2023-01-01 00:41:43,extra556
557,7307,328,2023-01-01 00:24:43,extra557
558,7083,604,2023-01-01 00:11:28,extra558
559,7760,784,2023-01-01 00:21:29,extra559
560,7662,581,2023-01-01 00:54:20,extra560
561,7537,965,2023-01-01 00:02:10,extra561
562,7776,543,2023-01-01 00:09:08,extra562
563,7294,312,2023-01-01 00:16:24,extra563
564,7462,481,2023-01-01 00:41:00,extra564
565,7222,511,2023-01-01 00:33:47,extra565
566,7172,527,2023-01-01 00:22:36,extra566
567,7774,755,2023-01-01 00:28:13,extra567
568,7883,292,2023-01-01 00:05:36,extra568
569,7781,561,2023-01-01 00:10:56,extra569
570,7503,502,2023-01-01 00:50:33,extra570
571,7544,602,2023-01-01 00:51:53,extra571
572,7456,717,2023-01-01 00:50:20,extra572
573,7377,676,2023-01-01 00:58:35,extra573
574,7142,941,2023-01-01 00:55:16,extra574
575,7394,452,2023-01-01 00:18:34,extra575
576,7055,794,2023-01-01 00:29:42,extra576
577,7819,864,2023-01-01 00:33:19,extra577
578,7620,922,2023-01-01 00:02:23,extra578
579,7004,647,2023-01-01 00:46:52,extra579
580,7553,986,2023-01-01 00:42:24,extra580
581,7190,703,2023-01-01 00:47:56,extra581
582,7957,920,2023-01-01 00:39:27,extra582
583,7346,661,2023-01-01 00:15:14,extra583
