9226,18291,399,facebook,http://example.com?channel_id=5804,2025-04-13 20:01:22.933475,extra_info
1511,11102,1632,other,http://example.com?channel_id=8659,2025-04-13 20:01:22.933487,extra_info
9277,17679,4758,apple,http://example.com?channel_id=5173,2025-04-13 20:01:22.933503,extra_info
8760,17632,9278,baidu,http://example.com?channel_id=8958,2025-04-13 20:01:22.933516,extra_info
5881,18275,5211,baidu,http://example.com?channel_id=3420,2025-04-13 20:01:22.933529,extra_info
4830,11099,3372,facebook,http://example.com?channel_id=9541,2025-04-13 20:01:22.933542,extra_info
8273,11269,4098,apple,http://example.com?channel_id=5210,2025-04-13 20:01:22.933554,extra_info
1672,16657,5189,baidu,http://example.com?channel_id=2782,2025-04-13 20:01:22.933567,extra_info
3042,16142,9438,google,http://example.com?channel_id=5634,2025-04-13 20:01:22.933579,extra_info
8766,14608,6728,other,http://example.com?channel_id=9604,2025-04-13 20:01:22.933592,extra_info
7202,14465,2474,google,http://example.com?channel_id=4902,2025-04-13 20:01:22.933605,extra_info
1863,10801,2970,other,http://example.com?channel_id=6284,2025-04-13 20:01:22.933645,extra_info
9532,14178,5793,baidu,http://example.com?channel_id=6142,2025-04-13 20:01:22.933658,extra_info
4087,10600,8485,other,http://example.com?channel_id=2668,2025-04-13 20:01:22.933670,extra_info
9874,18069,6651,other,http://example.com?channel_id=6884,2025-04-13 20:01:22.933683,extra_info
2056,17730,1089,baidu,http://example.com?channel_id=6689,2025-04-13 20:01:22.933696,extra_info
2223,12616,9514,baidu,http://example.com?channel_id=4124,2025-04-13 20:01:22.933708,extra_info
4910,14284,7584,google,http://example.com?channel_id=1692,2025-04-13 20:01:22.933724,extra_info
2789,10942,3901,facebook,http://example.com?channel_id=1993,2025-04-13 20:01:22.933738,extra_info
3291,12996,3134,baidu,http://example.com?channel_id=9379,2025-04-13 20:01:22.933751,extra_info
7091,16734,2324,other,http://example.com?channel_id=2515,2025-04-13 20:01:22.933763,extra_info
5746,10618,4289,other,http://example.com?channel_id=5289,2025-04-13 20:01:22.933775,extra_info
1815,12097,123,other,http://example.com?channel_id=6332,2025-04-13 20:01:22.933788,extra_info
3388,11832,3411,facebook,http://example.com?channel_id=6147,2025-04-13 20:01:22.933801,extra_info
6496,10614,7980,google,http://example.com?channel_id=9951,2025-04-13 20:01:22.933814,extra_info
5127,14709,3187,facebook,http://example.com?channel_id=3113,2025-04-13 20:01:22.933828,extra_info
5547,19439,1013,other,http://example.com?channel_id=1420,2025-04-13 20:01:22.933840,extra_info
3688,17290,2057,other,http://example.com?channel_id=7747,2025-04-13 20:01:22.933853,extra_info
2227,15405,554,other,http://example.com?channel_id=9100,2025-04-13 20:01:22.933865,extra_info
8993,10892,2184,apple,http://example.com?channel_id=6284,2025-04-13 20:01:22.933878,extra_info
6302,17474,8933,apple,http://example.com?channel_id=4028,2025-04-13 20:01:22.933891,extra_info
4865,19166,6448,baidu,http://example.com?channel_id=9159,2025-04-13 20:01:22.933904,extra_info
2004,17872,906,baidu,http://example.com?channel_id=8367,2025-04-13 20:01:22.933917,extra_info
4323,14955,5478,google,http://example.com?channel_id=1339,2025-04-13 20:01:22.933930,extra_info
7965,12885,8996,facebook,http://example.com?channel_id=4365,2025-04-13 20:01:22.933943,extra_info
3867,11925,9625,facebook,http://example.com?channel_id=4963,2025-04-13 20:01:22.933955,extra_info
4919,17085,9904,other,http://example.com?channel_id=6902,2025-04-13 20:01:22.933971,extra_info
4958,11258,7700,other,http://example.com?channel_id=4036,2025-04-13 20:01:22.933985,extra_info
3317,17973,5516,facebook,http://example.com?channel_id=4293,2025-04-13 20:01:22.933998,extra_info
6058,13283,7309,other,http://example.com?channel_id=4145,2025-04-13 20:01:22.934010,extra_info
5884,12272,5467,facebook,http://example.com?channel_id=9639,2025-04-13 20:01:22.934023,extra_info
1840,13691,424,other,http://example.com?channel_id=2280,2025-04-13 20:01:22.934036,extra_info
3671,14230,2783,google,http://example.com?channel_id=3874,2025-04-13 20:01:22.934048,extra_info
8883,19978,4310,other,http://example.com?channel_id=6342,2025-04-13 20:01:22.934062,extra_info
6294,16025,1575,other,http://example.com?channel_id=1429,2025-04-13 20:01:22.934075,extra_info
5894,14989,6199,facebook,http://example.com?channel_id=5431,2025-04-13 20:01:22.934093,extra_info
2170,10865,1734,baidu,http://example.com?channel_id=8258,2025-04-13 20:01:22.934106,extra_info
6271,19802,5976,baidu,http://example.com?channel_id=5525,2025-04-13 20:01:22.934119,extra_info
1452,10685,7518,google,http://example.com?channel_id=4490,2025-04-13 20:01:22.934132,extra_info
3337,19281,2159,apple,http://example.com?channel_id=2878,2025-04-13 20:01:22.934145,extra_info
3842,12323,7739,apple,http://example.com?channel_id=8951,2025-04-13 20:01:22.934157,extra_info
2948,11506,8538,facebook,http://example.com?channel_id=4811,2025-04-13 20:01:22.934171,extra_info
7207,11295,6426,apple,http://example.com?channel_id=9721,2025-04-13 20:01:22.934184,extra_info
6468,13467,1344,baidu,http://example.com?channel_id=1275,2025-04-13 20:01:22.934195,extra_info
6536,12246,8604,other,http://example.com?channel_id=4672,2025-04-13 20:01:22.934207,extra_info
8804,13757,6740,baidu,http://example.com?channel_id=9521,2025-04-13 20:01:22.934220,extra_info
7074,18195,1869,baidu,http://example.com?channel_id=6721,2025-04-13 20:01:22.934238,extra_info
5581,11107,4768,baidu,http://example.com?channel_id=2469,2025-04-13 20:01:22.934254,extra_info
7090,16662,4636,apple,http://example.com?channel_id=9255,2025-04-13 20:01:22.934266,extra_info
9123,10042,3501,baidu,http://example.com?channel_id=5944,2025-04-13 20:01:22.934278,extra_info
7711,18359,2193,apple,http://example.com?channel_id=6053,2025-04-13 20:01:22.934292,extra_info
8932,12968,2308,baidu,http://example.com?channel_id=1700,2025-04-13 20:01:22.934303,extra_info
4378,11726,7320,facebook,http://example.com?channel_id=1438,2025-04-13 20:01:22.934315,extra_info
6768,16450,9599,other,http://example.com?channel_id=2045,2025-04-13 20:01:22.934328,extra_info
5884,15615,6157,other,http://example.com?channel_id=6412,2025-04-13 20:01:22.934340,extra_info
4060,19263,4982,facebook,http://example.com?channel_id=4639,2025-04-13 20:01:22.934353,extra_info
6484,19094,5369,apple,http://example.com?channel_id=4571,2025-04-13 20:01:22.934369,extra_info
6519,16074,1699,apple,http://example.com?channel_id=7624,2025-04-13 20:01:22.934382,extra_info
2306,17345,9998,other,http://example.com?channel_id=9130,2025-04-13 20:01:22.934394,extra_info
9496,12435,4944,google,http://example.com?channel_id=3079,2025-04-13 20:01:22.934406,extra_info
2605,14772,4174,baidu,http://example.com?channel_id=4800,2025-04-13 20:01:22.934418,extra_info
6490,10070,2246,apple,http://example.com?channel_id=4410,2025-04-13 20:01:22.934431,extra_info
9731,17564,3459,other,http://example.com?channel_id=3882,2025-04-13 20:01:22.934444,extra_info
1980,17104,9332,baidu,http://example.com?channel_id=5246,2025-04-13 20:01:22.934456,extra_info
2037,13511,6315,google,http://example.com?channel_id=7196,2025-04-13 20:01:22.934468,extra_info
5649,19530,911,google,http://example.com?channel_id=1910,2025-04-13 20:01:22.934485,extra_info
4087,13269,3794,google,http://example.com?channel_id=4025,2025-04-13 20:01:22.934498,extra_info
4428,17748,3288,facebook,http://example.com?channel_id=3942,2025-04-13 20:01:22.934510,extra_info
3620,17339,2910,apple,http://example.com?channel_id=8098,2025-04-13 20:01:22.934523,extra_info
1598,12764,7062,apple,http://example.com?channel_id=3861,2025-04-13 20:01:22.934535,extra_info
1964,19735,1992,facebook,http://example.com?channel_id=7492,2025-04-13 20:01:22.934548,extra_info
5498,17322,6463,facebook,http://example.com?channel_id=8747,2025-04-13 20:01:22.934561,extra_info
9748,11689,2943,apple,http://example.com?channel_id=7290,2025-04-13 20:01:22.934573,extra_info
5575,16757,9207,other,http://example.com?channel_id=3968,2025-04-13 20:01:22.934586,extra_info
5507,19765,4805,other,http://example.com?channel_id=9151,2025-04-13 20:01:22.934599,extra_info
9430,12610,1003,other,http://example.com?channel_id=9178,2025-04-13 20:01:22.934612,extra_info
7404,15461,7374,apple,http://example.com?channel_id=5849,2025-04-13 20:01:22.934623,extra_info
6043,14931,1808,other,http://example.com?channel_id=9459,2025-04-13 20:01:22.934642,extra_info
8341,10142,2803,other,http://example.com?channel_id=1451,2025-04-13 20:01:22.934654,extra_info
7466,15917,4496,baidu,http://example.com?channel_id=2947,2025-04-13 20:01:22.934666,extra_info
2615,18942,1106,google,http://example.com?channel_id=5143,2025-04-13 20:01:22.934678,extra_info
6642,17171,6350,other,http://example.com?channel_id=1698,2025-04-13 20:01:22.934690,extra_info
7692,10926,8647,apple,http://example.com?channel_id=2879,2025-04-13 20:01:22.934703,extra_info
7847,11443,4522,facebook,http://example.com?channel_id=2276,2025-04-13 20:01:22.934715,extra_info
3160,19761,3001,baidu,http://example.com?channel_id=9314,2025-04-13 20:01:22.934727,extra_info
3445,17085,8617,google,http://example.com?channel_id=4506,2025-04-13 20:01:22.934743,extra_info
9659,15514,5895,other,http://example.com?channel_id=8644,2025-04-13 20:01:22.934758,extra_info
6352,19598,6474,other,http://example.com?channel_id=3250,2025-04-13 20:01:22.934771,extra_info
7570,16100,9257,facebook,http://example.com?channel_id=2036,2025-04-13 20:01:22.934783,extra_info
3105,15309,4039,baidu,http://example.com?channel_id=2790,2025-04-13 20:01:22.934795,extra_info
6221,16076,8883,facebook,http://example.com?channel_id=9571,2025-04-13 20:01:22.934807,extra_info
8376,19728,2709,other,http://example.com?channel_id=5846,2025-04-13 20:01:22.934820,extra_info
8220,10278,5453,baidu,http://example.com?channel_id=5954,2025-04-13 20:01:22.934833,extra_info
6238,12914,9791,facebook,http://example.com?channel_id=9206,2025-04-13 20:01:22.934846,extra_info
6316,16428,4146,baidu,http://example.com?channel_id=6536,2025-04-13 20:01:22.934859,extra_info
9445,10185,292,baidu,http://example.com?channel_id=3138,2025-04-13 20:01:22.934872,extra_info
1766,18672,8510,facebook,http://example.com?channel_id=4980,2025-04-13 20:01:22.934885,extra_info
7171,17796,9560,apple,http://example.com?channel_id=5019,2025-04-13 20:01:22.934898,extra_info
7953,11473,8373,google,http://example.com?channel_id=6342,2025-04-13 20:01:22.934910,extra_info
9378,12934,4026,facebook,http://example.com?channel_id=3095,2025-04-13 20:01:22.934922,extra_info
2794,14745,4697,google,http://example.com?channel_id=5532,2025-04-13 20:01:22.934934,extra_info
4740,14180,5695,baidu,http://example.com?channel_id=4158,2025-04-13 20:01:22.934948,extra_info
1314,19525,1472,apple,http://example.com?channel_id=3069,2025-04-13 20:01:22.934961,extra_info
4651,18701,3286,apple,http://example.com?channel_id=6689,2025-04-13 20:01:22.934973,extra_info
8853,19593,979,apple,http://example.com?channel_id=3415,2025-04-13 20:01:22.934990,extra_info
2952,17286,2947,facebook,http://example.com?channel_id=4720,2025-04-13 20:01:22.935002,extra_info
7173,17823,4396,apple,http://example.com?channel_id=6170,2025-04-13 20:01:22.935014,extra_info
2427,13435,4368,apple,http://example.com?channel_id=1752,2025-04-13 20:01:22.935027,extra_info
8556,19557,8752,other,http://example.com?channel_id=3446,2025-04-13 20:01:22.935039,extra_info
4213,17344,9193,google,http://example.com?channel_id=7662,2025-04-13 20:01:22.935051,extra_info
4916,18332,2706,other,http://example.com?channel_id=3620,2025-04-13 20:01:22.935063,extra_info
6197,10511,8099,baidu,http://example.com?channel_id=8367,2025-04-13 20:01:22.935080,extra_info
3317,16333,4512,google,http://example.com?channel_id=4167,2025-04-13 20:01:22.935092,extra_info
7521,12520,4560,facebook,http://example.com?channel_id=1792,2025-04-13 20:01:22.935105,extra_info
2332,17932,6976,apple,http://example.com?channel_id=6536,2025-04-13 20:01:22.935117,extra_info
9480,19871,7279,baidu,http://example.com?channel_id=9825,2025-04-13 20:01:22.935130,extra_info
9748,19991,9518,baidu,http://example.com?channel_id=5306,2025-04-13 20:01:22.935143,extra_info
9514,14251,2266,baidu,http://example.com?channel_id=7179,2025-04-13 20:01:22.935155,extra_info
6024,10593,2098,baidu,http://example.com?channel_id=2693,2025-04-13 20:01:22.935168,extra_info
4603,16122,6149,other,http://example.com?channel_id=3822,2025-04-13 20:01:22.935181,extra_info
9292,19648,1265,other,http://example.com?channel_id=4614,2025-04-13 20:01:22.935196,extra_info
2605,15503,613,baidu,http://example.com?channel_id=9744,2025-04-13 20:01:22.935210,extra_info
6736,15820,1380,baidu,http://example.com?channel_id=8188,2025-04-13 20:01:22.935222,extra_info
8645,15880,8413,google,http://example.com?channel_id=6231,2025-04-13 20:01:22.935234,extra_info
5820,19491,3987,apple,http://example.com?channel_id=5504,2025-04-13 20:01:22.935250,extra_info
9531,12246,5811,facebook,http://example.com?channel_id=9996,2025-04-13 20:01:22.935262,extra_info
4108,11722,5371,other,http://example.com?channel_id=7132,2025-04-13 20:01:22.935275,extra_info
4282,10382,2656,google,http://example.com?channel_id=4255,2025-04-13 20:01:22.935288,extra_info
9988,14773,2656,facebook,http://example.com?channel_id=4264,2025-04-13 20:01:22.935301,extra_info
1157,19266,637,other,http://example.com?channel_id=3269,2025-04-13 20:01:22.935314,extra_info
9673,18822,8741,facebook,http://example.com?channel_id=9769,2025-04-13 20:01:22.935326,extra_info
8557,15300,1327,other,http://example.com?channel_id=2083,2025-04-13 20:01:22.935338,extra_info
4463,11074,2132,other,http://example.com?channel_id=4009,2025-04-13 20:01:22.935350,extra_info
8752,18794,3943,facebook,http://example.com?channel_id=9784,2025-04-13 20:01:22.935362,extra_info
6744,17660,6184,google,http://example.com?channel_id=1281,2025-04-13 20:01:22.935374,extra_info
3728,11313,4099,baidu,http://example.com?channel_id=7660,2025-04-13 20:01:22.935386,extra_info
6086,17521,9765,other,http://example.com?channel_id=1958,2025-04-13 20:01:22.935399,extra_info
7219,11938,9494,other,http://example.com?channel_id=3568,2025-04-13 20:01:22.935412,extra_info
9982,18243,7659,other,http://example.com?channel_id=3220,2025-04-13 20:01:22.935427,extra_info
7922,18433,4203,other,http://example.com?channel_id=4864,2025-04-13 20:01:22.935440,extra_info
8102,12786,2086,apple,http://example.com?channel_id=1815,2025-04-13 20:01:22.935453,extra_info
9148,16254,7541,facebook,http://example.com?channel_id=1477,2025-04-13 20:01:22.935468,extra_info
6598,13114,9219,baidu,http://example.com?channel_id=8319,2025-04-13 20:01:22.935480,extra_info
4778,19693,1368,baidu,http://example.com?channel_id=4964,2025-04-13 20:01:22.935495,extra_info
3106,18179,7187,other,http://example.com?channel_id=9888,2025-04-13 20:01:22.935508,extra_info
3636,15238,1480,apple,http://example.com?channel_id=7456,2025-04-13 20:01:22.935519,extra_info
4524,16308,2481,apple,http://example.com?channel_id=5012,2025-04-13 20:01:22.935532,extra_info
6491,17729,6727,google,http://example.com?channel_id=1641,2025-04-13 20:01:22.935545,extra_info
2714,14131,1408,facebook,http://example.com?channel_id=2935,2025-04-13 20:01:22.935557,extra_info
2669,11406,3795,facebook,http://example.com?channel_id=4537,2025-04-13 20:01:22.935570,extra_info
9250,12922,6508,google,http://example.com?channel_id=1143,2025-04-13 20:01:22.935582,extra_info
9912,15746,7568,facebook,http://example.com?channel_id=9442,2025-04-13 20:01:22.935594,extra_info
7948,17460,2869,baidu,http://example.com?channel_id=5747,2025-04-13 20:01:22.935606,extra_info
5019,11596,3394,facebook,http://example.com?channel_id=8728,2025-04-13 20:01:22.935619,extra_info
2601,14168,4746,google,http://example.com?channel_id=4525,2025-04-13 20:01:22.935631,extra_info
4596,18936,5999,other,http://example.com?channel_id=3286,2025-04-13 20:01:22.935643,extra_info
1032,13220,4556,google,http://example.com?channel_id=4356,2025-04-13 20:01:22.935654,extra_info
8823,14367,9694,baidu,http://example.com?channel_id=7787,2025-04-13 20:01:22.935668,extra_info
8913,13262,7351,facebook,http://example.com?channel_id=3421,2025-04-13 20:01:22.935680,extra_info
2021,14548,8840,apple,http://example.com?channel_id=8642,2025-04-13 20:01:22.935692,extra_info
4190,10875,1312,apple,http://example.com?channel_id=2281,2025-04-13 20:01:22.935704,extra_info
5331,13009,2615,facebook,http://example.com?channel_id=1960,2025-04-13 20:01:22.935717,extra_info
8079,11342,3939,other,http://example.com?channel_id=8673,2025-04-13 20:01:22.935730,extra_info
4277,13589,8874,other,http://example.com?channel_id=8641,2025-04-13 20:01:22.935749,extra_info
2148,15716,2609,baidu,http://example.com?channel_id=6885,2025-04-13 20:01:22.935761,extra_info
7158,13623,3414,baidu,http://example.com?channel_id=2938,2025-04-13 20:01:22.935774,extra_info
7786,17714,5992,apple,http://example.com?channel_id=7393,2025-04-13 20:01:22.935786,extra_info
9875,10838,7980,facebook,http://example.com?channel_id=8124,2025-04-13 20:01:22.935799,extra_info
6040,13354,495,google,http://example.com?channel_id=9635,2025-04-13 20:01:22.935811,extra_info
2953,19240,8608,baidu,http://example.com?channel_id=4777,2025-04-13 20:01:22.935825,extra_info
3949,17260,7702,google,http://example.com?channel_id=4062,2025-04-13 20:01:22.935837,extra_info
1890,14303,4509,other,http://example.com?channel_id=2849,2025-04-13 20:01:22.935849,extra_info
9183,12343,9620,other,http://example.com?channel_id=5203,2025-04-13 20:01:22.935862,extra_info
9251,10150,4153,other,http://example.com?channel_id=7355,2025-04-13 20:01:22.935874,extra_info
6859,17446,8224,facebook,http://example.com?channel_id=5529,2025-04-13 20:01:22.935886,extra_info
4279,15730,2400,other,http://example.com?channel_id=4398,2025-04-13 20:01:22.935902,extra_info
1364,19661,9017,apple,http://example.com?channel_id=9314,2025-04-13 20:01:22.935914,extra_info
2631,19614,3164,baidu,http://example.com?channel_id=4551,2025-04-13 20:01:22.935926,extra_info
7384,19521,6555,facebook,http://example.com?channel_id=6052,2025-04-13 20:01:22.935939,extra_info
9334,15277,8368,facebook,http://example.com?channel_id=4370,2025-04-13 20:01:22.935952,extra_info
1685,11704,522,other,http://example.com?channel_id=6970,2025-04-13 20:01:22.935965,extra_info
7274,11205,5952,google,http://example.com?channel_id=2063,2025-04-13 20:01:22.935977,extra_info
9346,17970,8786,google,http://example.com?channel_id=5902,2025-04-13 20:01:22.935994,extra_info
4907,13099,5131,apple,http://example.com?channel_id=9988,2025-04-13 20:01:22.936009,extra_info
3975,14910,7244,baidu,http://example.com?channel_id=2596,2025-04-13 20:01:22.936021,extra_info
9281,15475,9108,other,http://example.com?channel_id=3562,2025-04-13 20:01:22.936034,extra_info
4705,17963,3675,google,http://example.com?channel_id=9000,2025-04-13 20:01:22.936046,extra_info
1557,17671,3961,google,http://example.com?channel_id=2483,2025-04-13 20:01:22.936057,extra_info
7619,12250,4447,other,http://example.com?channel_id=2414,2025-04-13 20:01:22.936073,extra_info
7676,10623,2941,other,http://example.com?channel_id=5718,2025-04-13 20:01:22.936085,extra_info
5621,11097,3433,baidu,http://example.com?channel_id=6559,2025-04-13 20:01:22.936098,extra_info
4628,15482,9607,facebook,http://example.com?channel_id=1324,2025-04-13 20:01:22.936111,extra_info
4264,13871,805,facebook,http://example.com?channel_id=2624,2025-04-13 20:01:22.936123,extra_info
9784,11845,5325,other,http://example.com?channel_id=9896,2025-04-13 20:01:22.936135,extra_info
4640,14073,2261,apple,http://example.com?channel_id=9490,2025-04-13 20:01:22.936148,extra_info
4328,13590,1242,google,http://example.com?channel_id=5162,2025-04-13 20:01:22.936161,extra_info
1949,17872,629,apple,http://example.com?channel_id=4023,2025-04-13 20:01:22.936174,extra_info
9787,12425,7686,facebook,http://example.com?channel_id=7541,2025-04-13 20:01:22.936186,extra_info
7395,13078,2656,google,http://example.com?channel_id=2734,2025-04-13 20:01:22.936198,extra_info
9034,17483,521,other,http://example.com?channel_id=9219,2025-04-13 20:01:22.936210,extra_info
8342,18868,6305,apple,http://example.com?channel_id=8280,2025-04-13 20:01:22.936223,extra_info
4040,17855,5890,baidu,http://example.com?channel_id=3444,2025-04-13 20:01:22.936235,extra_info
2074,12408,8067,facebook,http://example.com?channel_id=6853,2025-04-13 20:01:22.936256,extra_info
2215,13531,1183,apple,http://example.com?channel_id=5592,2025-04-13 20:01:22.936268,extra_info
1222,17935,4625,baidu,http://example.com?channel_id=5134,2025-04-13 20:01:22.936282,extra_info
5872,13186,1010,apple,http://example.com?channel_id=1170,2025-04-13 20:01:22.936304,extra_info
7698,18016,831,other,http://example.com?channel_id=8822,2025-04-13 20:01:22.936317,extra_info
3269,14152,6823,baidu,http://example.com?channel_id=9755,2025-04-13 20:01:22.936329,extra_info
5588,12928,2475,baidu,http://example.com?channel_id=6988,2025-04-13 20:01:22.936342,extra_info
4284,10015,8816,other,http://example.com?channel_id=2962,2025-04-13 20:01:22.936355,extra_info
9143,17556,7003,apple,http://example.com?channel_id=2532,2025-04-13 20:01:22.936367,extra_info
1673,16984,6250,facebook,http://example.com?channel_id=1844,2025-04-13 20:01:22.936381,extra_info
6318,18715,5755,google,http://example.com?channel_id=8315,2025-04-13 20:01:22.936394,extra_info
1433,15832,7269,facebook,http://example.com?channel_id=5623,2025-04-13 20:01:22.936406,extra_info
9262,13172,3735,baidu,http://example.com?channel_id=4395,2025-04-13 20:01:22.936419,extra_info
9850,10204,8096,other,http://example.com?channel_id=4567,2025-04-13 20:01:22.936432,extra_info
1500,10436,9744,baidu,http://example.com?channel_id=9868,2025-04-13 20:01:22.936444,extra_info
1931,13684,8440,facebook,http://example.com?channel_id=3602,2025-04-13 20:01:22.936459,extra_info
2077,14073,2476,baidu,http://example.com?channel_id=1859,2025-04-13 20:01:22.936471,extra_info
9901,14957,2102,facebook,http://example.com?channel_id=1537,2025-04-13 20:01:22.936485,extra_info
3063,13175,2024,facebook,http://example.com?channel_id=4812,2025-04-13 20:01:22.936498,extra_info
5961,12716,4832,other,http://example.com?channel_id=8351,2025-04-13 20:01:22.936514,extra_info
6166,19782,206,baidu,http://example.com?channel_id=9393,2025-04-13 20:01:22.936527,extra_info
5218,15242,8824,other,http://example.com?channel_id=1135,2025-04-13 20:01:22.936539,extra_info
4068,15296,8845,apple,http://example.com?channel_id=4810,2025-04-13 20:01:22.936552,extra_info
1769,17994,8671,google,http://example.com?channel_id=3343,2025-04-13 20:01:22.936565,extra_info
9058,15420,4105,google,http://example.com?channel_id=6455,2025-04-13 20:01:22.936578,extra_info
5023,14479,9275,other,http://example.com?channel_id=8497,2025-04-13 20:01:22.936595,extra_info
1071,15644,2386,baidu,http://example.com?channel_id=4835,2025-04-13 20:01:22.936608,extra_info
3628,16235,9108,facebook,http://example.com?channel_id=3440,2025-04-13 20:01:22.936620,extra_info
7148,11298,2913,baidu,http://example.com?channel_id=5939,2025-04-13 20:01:22.936633,extra_info
2143,17383,9803,google,http://example.com?channel_id=8127,2025-04-13 20:01:22.936645,extra_info
7718,19785,7608,google,http://example.com?channel_id=5514,2025-04-13 20:01:22.936657,extra_info
6513,15750,9425,baidu,http://example.com?channel_id=5619,2025-04-13 20:01:22.936670,extra_info
2865,11415,3809,facebook,http://example.com?channel_id=6225,2025-04-13 20:01:22.936683,extra_info
5461,19691,2547,google,http://example.com?channel_id=5926,2025-04-13 20:01:22.936695,extra_info
5805,19072,740,baidu,http://example.com?channel_id=7011,2025-04-13 20:01:22.936707,extra_info
5058,11405,7009,facebook,http://example.com?channel_id=2071,2025-04-13 20:01:22.936719,extra_info
2794,17686,4913,facebook,http://example.com?channel_id=1937,2025-04-13 20:01:22.936736,extra_info
5722,16206,9551,apple,http://example.com?channel_id=5900,2025-04-13 20:01:22.936752,extra_info
8603,17305,9973,apple,http://example.com?channel_id=8208,2025-04-13 20:01:22.936766,extra_info
4739,11960,6987,baidu,http://example.com?channel_id=3857,2025-04-13 20:01:22.936789,extra_info
8721,16433,7922,google,http://example.com?channel_id=8626,2025-04-13 20:01:22.936801,extra_info
