| +I |                 1643 |                  204 |                     565.684000 | 2025-04-01 01:13:00.000 |
| +I |                 1633 |                   78 |                     138.016000 | 2025-04-01 01:14:00.000 |
| +I |                 1906 |                  607 |                      61.744000 | 2025-04-01 01:15:00.000 |
| +I |                 1882 |                  708 |                     118.040000 | 2025-04-01 01:16:00.000 |
| +I |                 1370 |                  851 |                     256.056000 | 2025-04-01 01:17:00.000 |
| +I |                 1591 |                  643 |                     581.120000 | 2025-04-01 01:18:00.000 |
| +I |                 1196 |                  249 |                     589.292000 | 2025-04-01 01:19:00.000 |
| +I |                 1721 |                  105 |                     544.800000 | 2025-04-01 01:20:00.000 |
| +I |                 1071 |                  714 |                     510.296000 | 2025-04-01 01:21:00.000 |
| +I |                 1046 |                  792 |                     662.840000 | 2025-04-01 01:22:00.000 |
| +I |                 1677 |                  309 |                     302.364000 | 2025-04-01 01:23:00.000 |
| +I |                 1233 |                  871 |                     355.028000 | 2025-04-01 01:24:00.000 |
| +I |                 1791 |                  701 |                     555.696000 | 2025-04-01 01:25:00.000 |
| +I |                 1296 |                  615 |                     493.952000 | 2025-04-01 01:26:00.000 |
| +I |                 1081 |                  825 |                     274.216000 | 2025-04-01 01:27:00.000 |
| +I |                 1875 |                  124 |                     422.220000 | 2025-04-01 01:28:00.000 |
| +I |                 1238 |                  816 |                     470.344000 | 2025-04-01 01:29:00.000 |
| +I |                 1887 |                  580 |                     562.960000 | 2025-04-01 01:30:00.000 |
| +I |                 1103 |                  802 |                     400.428000 | 2025-04-01 01:31:00.000 |
| +I |                 1389 |                   43 |                      92.616000 | 2025-04-01 01:32:00.000 |
| +I |                 1284 |                  356 |                     738.204000 | 2025-04-01 01:33:00.000 |
| +I |                 1464 |                  546 |                     652.852000 | 2025-04-01 01:34:00.000 |
| +I |                 1650 |                  439 |                     107.144000 | 2025-04-01 01:35:00.000 |
| +I |                 1854 |                  678 |                     793.592000 | 2025-04-01 01:36:00.000 |
| +I |                 1373 |                  380 |                     609.268000 | 2025-04-01 01:37:00.000 |
| +I |                 1166 |                   71 |                     605.636000 | 2025-04-01 01:38:00.000 |
| +I |                 1379 |                  519 |                     816.292000 | 2025-04-01 01:39:00.000 |
| +I |                 1363 |                  664 |                     715.504000 | 2025-04-01 01:40:00.000 |
| +I |                 1214 |                  350 |                     513.020000 | 2025-04-01 01:41:00.000 |
| +I |                 1686 |                   13 |                     671.012000 | 2025-04-01 01:42:00.000 |
| +I |                 1273 |                  870 |                     805.396000 | 2025-04-01 01:43:00.000 |
| +I |                 1718 |                  431 |                     200.668000 | 2025-04-01 01:44:00.000 |
| +I |                 1959 |                  843 |                     400.428000 | 2025-04-01 01:45:00.000 |
| +I |                 1699 |                  502 |                     420.404000 | 2025-04-01 01:46:00.000 |
| +I |                 1663 |                  109 |                     826.280000 | 2025-04-01 01:47:00.000 |
| +I |                 1073 |                  444 |                     212.472000 | 2025-04-01 01:48:00.000 |
| +I |                 1623 |                  984 |                     384.992000 | 2025-04-01 01:49:00.000 |
| +I |                 1650 |                  371 |                     315.984000 | 2025-04-01 01:50:00.000 |
| +I |                 1175 |                  651 |                     769.984000 | 2025-04-01 01:51:00.000 |
| +I |                 1546 |                  913 |                     422.220000 | 2025-04-01 01:52:00.000 |
| +I |                 1746 |                  849 |                     371.372000 | 2025-04-01 01:53:00.000 |
| +I |                 1250 |                  471 |                     386.808000 | 2025-04-01 01:54:00.000 |
| +I |                 1167 |                  725 |                     679.184000 | 2025-04-01 01:55:00.000 |
| +I |                 1473 |                  157 |                      88.984000 | 2025-04-01 01:56:00.000 |
| +I |                 1388 |                  446 |                     291.468000 | 2025-04-01 01:57:00.000 |
| +I |                 1276 |                  181 |                     397.704000 | 2025-04-01 01:58:00.000 |
| +I |                 1947 |                  752 |                     291.468000 | 2025-04-01 01:59:00.000 |
| +I |                 1655 |                  535 |                     619.256000 | 2025-04-01 02:00:00.000 |
| +I |                 1704 |                  989 |                     237.896000 | 2025-04-01 02:01:00.000 |
| +I |                 1570 |                  667 |                     348.672000 | 2025-04-01 02:02:00.000 |
| +I |                 1224 |                  277 |                     887.116000 | 2025-04-01 02:03:00.000 |
| +I |                 1701 |                  631 |                     142.556000 | 2025-04-01 02:04:00.000 |
| +I |                 1332 |                  828 |                     639.232000 | 2025-04-01 02:05:00.000 |
| +I |                 1863 |                  942 |                     858.968000 | 2025-04-01 02:06:00.000 |
| +I |                 1786 |                  552 |                     441.288000 | 2025-04-01 02:07:00.000 |
| +I |                 1794 |                  794 |                      62.652000 | 2025-04-01 02:08:00.000 |
| +I |                 1057 |                  496 |                      85.352000 | 2025-04-01 02:09:00.000 |
| +I |                 1234 |                  477 |                     773.616000 | 2025-04-01 02:10:00.000 |
| +I |                 1841 |                  447 |                      79.904000 | 2025-04-01 02:11:00.000 |
| +I |                 1032 |                  846 |                      87.168000 | 2025-04-01 02:12:00.000 |
| +I |                 1824 |                  749 |                     402.244000 | 2025-04-01 02:13:00.000 |
| +I |                 1323 |                  607 |                      89.892000 | 2025-04-01 02:14:00.000 |
| +I |                 1410 |                  275 |                     692.804000 | 2025-04-01 02:15:00.000 |
| +I |                 1274 |                  331 |                     687.356000 | 2025-04-01 02:16:00.000 |
| +I |                 1067 |                  873 |                     346.856000 | 2025-04-01 02:17:00.000 |
| +I |                 1216 |                  252 |                     755.456000 | 2025-04-01 02:18:00.000 |
| +I |                 1935 |                  851 |                     121.672000 | 2025-04-01 02:19:00.000 |
| +I |                 1965 |                  958 |                     517.560000 | 2025-04-01 02:20:00.000 |
| +I |                 1580 |                   89 |                      56.296000 | 2025-04-01 02:21:00.000 |
| +I |                 1897 |                  286 |                     545.708000 | 2025-04-01 02:22:00.000 |
| +I |                 1735 |                  903 |                     889.840000 | 2025-04-01 02:23:00.000 |
| +I |                 1322 |                  462 |                     523.008000 | 2025-04-01 02:24:00.000 |
| +I |                 1217 |                  250 |                     523.008000 | 2025-04-01 02:25:00.000 |
| +I |                 1671 |                  769 |                     306.904000 | 2025-04-01 02:26:00.000 |
| +I |                 1511 |                  476 |                     623.796000 | 2025-04-01 02:27:00.000 |
| +I |                 1405 |                  584 |                     114.408000 | 2025-04-01 02:28:00.000 |
| +I |                 1905 |                  625 |                     382.268000 | 2025-04-01 02:29:00.000 |
| +I |                 1936 |                  685 |                     329.604000 | 2025-04-01 02:30:00.000 |
| +I |                 1658 |                  389 |                     812.660000 | 2025-04-01 02:31:00.000 |
| +I |                 1469 |                  345 |                     619.256000 | 2025-04-01 02:32:00.000 |
| +I |                 1146 |                   30 |                     875.312000 | 2025-04-01 02:33:00.000 |
| +I |                 1271 |                  507 |                     698.252000 | 2025-04-01 02:34:00.000 |
| +I |                 1142 |                  872 |                     394.072000 | 2025-04-01 02:35:00.000 |
| +I |                 1252 |                  333 |                     807.212000 | 2025-04-01 02:36:00.000 |
| +I |                 1762 |                  187 |                     851.704000 | 2025-04-01 02:37:00.000 |
| +I |                 1574 |                  500 |                     671.012000 | 2025-04-01 02:38:00.000 |
| +I |                 1551 |                  218 |                      48.124000 | 2025-04-01 02:39:00.000 |
| +I |                 1269 |                  364 |                     900.736000 | 2025-04-01 02:40:00.000 |
| +I |                 1764 |                  817 |                     267.860000 | 2025-04-01 02:41:00.000 |
| +I |                 1598 |                  265 |                     558.420000 | 2025-04-01 02:42:00.000 |
| +I |                 1438 |                  349 |                     290.560000 | 2025-04-01 02:43:00.000 |
| +I |                 1919 |                  287 |                     327.788000 | 2025-04-01 02:44:00.000 |
| +I |                 1597 |                  902 |                      97.156000 | 2025-04-01 02:45:00.000 |
| +I |                 1408 |                  611 |                     537.536000 | 2025-04-01 02:46:00.000 |
| +I |                 1370 |                  719 |                     472.160000 | 2025-04-01 02:47:00.000 |
| +I |                 1224 |                  902 |                     197.944000 | 2025-04-01 02:48:00.000 |
| +I |                 1141 |                  283 |                     144.372000 | 2025-04-01 02:49:00.000 |
| +I |                 1521 |                  570 |                     611.084000 | 2025-04-01 02:50:00.000 |
| +I |                 1505 |                   11 |                     448.552000 | 2025-04-01 02:51:00.000 |
| +I |                 1093 |                  530 |                     208.840000 | 2025-04-01 02:52:00.000 |
| +I |                 1773 |                  971 |                     788.144000 | 2025-04-01 02:53:00.000 |
| +I |                 1048 |                  196 |                     100.788000 | 2025-04-01 02:54:00.000 |
| +I |                 1881 |                   88 |                     325.972000 | 2025-04-01 02:55:00.000 |
| +I |                 1112 |                  248 |                     786.328000 | 2025-04-01 02:56:00.000 |
| +I |                 1156 |                  738 |                     517.560000 | 2025-04-01 02:57:00.000 |
| +I |                 1642 |                  417 |                     342.316000 | 2025-04-01 02:58:00.000 |
| +I |                 1163 |                  501 |                     107.144000 | 2025-04-01 02:59:00.000 |
| +I |                 1811 |                  569 |                     709.148000 | 2025-04-01 03:00:00.000 |
| +I |                 1696 |                  777 |                     259.688000 | 2025-04-01 03:01:00.000 |
| +I |                 1432 |                  247 |                     533.904000 | 2025-04-01 03:02:00.000 |
| +I |                 1610 |                  708 |                     210.656000 | 2025-04-01 03:03:00.000 |
| +I |                 1065 |                  488 |                     750.916000 | 2025-04-01 03:04:00.000 |
| +I |                 1394 |                  662 |                     399.520000 | 2025-04-01 03:05:00.000 |
| +I |                 1390 |                  729 |                     786.328000 | 2025-04-01 03:06:00.000 |
| +I |                 1610 |                  503 |                     522.100000 | 2025-04-01 03:07:00.000 |
| +I |                 1479 |                  459 |                     906.184000 | 2025-04-01 03:08:00.000 |
| +I |                 1541 |                  812 |                     713.688000 | 2025-04-01 03:09:00.000 |
| +I |                 1257 |                   18 |                     761.812000 | 2025-04-01 03:10:00.000 |
| +I |                 1994 |                   96 |                     578.396000 | 2025-04-01 03:11:00.000 |
| +I |                 1566 |                  302 |                     571.132000 | 2025-04-01 03:12:00.000 |
| +I |                 1881 |                  227 |                     628.336000 | 2025-04-01 03:13:00.000 |
| +I |                 1965 |                  415 |                     598.372000 | 2025-04-01 03:14:00.000 |
| +I |                 1011 |                  709 |                     518.468000 | 2025-04-01 03:15:00.000 |
| +I |                 1696 |                  250 |                      24.516000 | 2025-04-01 03:16:00.000 |
| +I |                 1738 |                  314 |                     566.592000 | 2025-04-01 03:17:00.000 |
| +I |                 1117 |                  680 |                     864.416000 | 2025-04-01 03:18:00.000 |
| +I |                 1698 |                  596 |                     611.992000 | 2025-04-01 03:19:00.000 |
| +I |                 1906 |                  378 |                     771.800000 | 2025-04-01 03:20:00.000 |
| +I |                 1549 |                  485 |                     645.588000 | 2025-04-01 03:21:00.000 |
| +I |                 1768 |                  567 |                     248.792000 | 2025-04-01 03:22:00.000 |
| +I |                 1273 |                  544 |                      27.240000 | 2025-04-01 03:23:00.000 |
| +I |                 1787 |                  353 |                     167.980000 | 2025-04-01 03:24:00.000 |
| +I |                 1656 |                  436 |                     254.240000 | 2025-04-01 03:25:00.000 |
| +I |                 1348 |                  764 |                     653.760000 | 2025-04-01 03:26:00.000 |
| +I |                 1114 |                  564 |                     709.148000 | 2025-04-01 03:27:00.000 |
| +I |                 1300 |                  339 |                     287.836000 | 2025-04-01 03:28:00.000 |
| +I |                 1445 |                  361 |                     857.152000 | 2025-04-01 03:29:00.000 |
| +I |                 1161 |                  720 |                     315.984000 | 2025-04-01 03:30:00.000 |
| +I |                 1464 |                  465 |                     326.880000 | 2025-04-01 03:31:00.000 |
| +I |                 1003 |                  278 |                       6.356000 | 2025-04-01 03:32:00.000 |
| +I |                 1976 |                  314 |                     168.888000 | 2025-04-01 03:33:00.000 |
| +I |                 1739 |                  258 |                     809.028000 | 2025-04-01 03:34:00.000 |
| +I |                 1896 |                  237 |                     133.476000 | 2025-04-01 03:35:00.000 |
| +I |                 1736 |                  124 |                     526.640000 | 2025-04-01 03:36:00.000 |
| +I |                 1269 |                  739 |                     611.992000 | 2025-04-01 03:37:00.000 |
| +I |                 1995 |                  198 |                     373.188000 | 2025-04-01 03:38:00.000 |
| +I |                 1512 |                  324 |                      65.376000 | 2025-04-01 03:39:00.000 |
| +I |                 1780 |                  123 |                     132.568000 | 2025-04-01 03:40:00.000 |
| +I |                 1182 |                  761 |                     689.172000 | 2025-04-01 03:41:00.000 |
| +I |                 1519 |                  549 |                     589.292000 | 2025-04-01 03:42:00.000 |
| +I |                 1934 |                  974 |                     904.368000 | 2025-04-01 03:43:00.000 |
| +I |                 1108 |                  781 |                      29.056000 | 2025-04-01 03:44:00.000 |
| +I |                 1891 |                  707 |                      85.352000 | 2025-04-01 03:45:00.000 |
| +I |                 1640 |                  190 |                     694.620000 | 2025-04-01 03:46:00.000 |
| +I |                 1305 |                  197 |                     493.952000 | 2025-04-01 03:47:00.000 |
| +I |                 1861 |                  222 |                     200.668000 | 2025-04-01 03:48:00.000 |
| +I |                 1654 |                  757 |                     350.488000 | 2025-04-01 03:49:00.000 |
| +I |                 1519 |                  496 |                     390.440000 | 2025-04-01 03:50:00.000 |
| +I |                 1623 |                  284 |                     422.220000 | 2025-04-01 03:51:00.000 |
| +I |                 1203 |                  742 |                     317.800000 | 2025-04-01 03:52:00.000 |
| +I |                 1156 |                  604 |                     147.096000 | 2025-04-01 03:53:00.000 |
| +I |                 1382 |                  779 |                     344.132000 | 2025-04-01 03:54:00.000 |
| +I |                 1780 |                  538 |                     290.560000 | 2025-04-01 03:55:00.000 |
| +I |                 1165 |                  612 |                     671.012000 | 2025-04-01 03:56:00.000 |
| +I |                 1552 |                  290 |                     302.364000 | 2025-04-01 03:57:00.000 |
| +I |                 1976 |                  103 |                     722.768000 | 2025-04-01 03:58:00.000 |
| +I |                 1797 |                  853 |                     876.220000 | 2025-04-01 03:59:00.000 |
| +I |                 1944 |                  199 |                     528.456000 | 2025-04-01 04:00:00.000 |
| +I |                 1543 |                  304 |                     554.788000 | 2025-04-01 04:01:00.000 |
| +I |                 1940 |                  233 |                      78.996000 | 2025-04-01 04:02:00.000 |
| +I |                 1000 |                  370 |                     821.740000 | 2025-04-01 04:03:00.000 |
| +I |                 1613 |                  184 |                      49.032000 | 2025-04-01 04:04:00.000 |
| +I |                 1331 |                  310 |                     145.280000 | 2025-04-01 04:05:00.000 |
| +I |                 1500 |                   15 |                     147.096000 | 2025-04-01 04:06:00.000 |
| +I |                 1019 |                  726 |                     701.884000 | 2025-04-01 04:07:00.000 |
| +I |                 1114 |                  547 |                     574.764000 | 2025-04-01 04:08:00.000 |
| +I |                 1951 |                  130 |                      46.308000 | 2025-04-01 04:09:00.000 |
| +I |                 1371 |                  281 |                     627.428000 | 2025-04-01 04:10:00.000 |
| +I |                 1899 |                   47 |                      76.272000 | 2025-04-01 04:11:00.000 |
| +I |                 1851 |                  998 |                     253.332000 | 2025-04-01 04:12:00.000 |
| +I |                 1826 |                   56 |                     412.232000 | 2025-04-01 04:13:00.000 |
| +I |                 1314 |                  567 |                     615.624000 | 2025-04-01 04:14:00.000 |
| +I |                 1245 |                  300 |                     394.980000 | 2025-04-01 04:15:00.000 |
| +I |                 1059 |                  715 |                     452.184000 | 2025-04-01 04:16:00.000 |
| +I |                 1246 |                  967 |                     564.776000 | 2025-04-01 04:17:00.000 |
| +I |                 1899 |                  130 |                     411.324000 | 2025-04-01 04:18:00.000 |
| +I |                 1580 |                  654 |                     385.900000 | 2025-04-01 04:19:00.000 |
| +I |                 1969 |                  890 |                     254.240000 | 2025-04-01 04:20:00.000 |
| +I |                 1080 |                  771 |                     200.668000 | 2025-04-01 04:21:00.000 |
| +I |                 1087 |                  503 |                     702.792000 | 2025-04-01 04:22:00.000 |
| +I |                 1749 |                  106 |                     476.700000 | 2025-04-01 04:23:00.000 |
| +I |                 1497 |                  894 |                     106.236000 | 2025-04-01 04:24:00.000 |
| +I |                 1835 |                   13 |                     321.432000 | 2025-04-01 04:25:00.000 |
| +I |                 1070 |                  588 |                     400.428000 | 2025-04-01 04:26:00.000 |
| +I |                 1778 |                  292 |                     103.512000 | 2025-04-01 04:27:00.000 |
| +I |                 1545 |                  481 |                     264.228000 | 2025-04-01 04:28:00.000 |
| +I |                 1784 |                  491 |                     631.060000 | 2025-04-01 04:29:00.000 |
| +I |                 1128 |                  452 |                     631.060000 | 2025-04-01 04:30:00.000 |
| +I |                 1131 |                  349 |                     552.064000 | 2025-04-01 04:31:00.000 |
| +I |                 1675 |                  189 |                     453.092000 | 2025-04-01 04:32:00.000 |
| +I |                 1486 |                  989 |                     490.320000 | 2025-04-01 04:33:00.000 |
| +I |                 1969 |                   53 |                     621.072000 | 2025-04-01 04:34:00.000 |
| +I |                 1562 |                  259 |                     286.928000 | 2025-04-01 04:35:00.000 |
| +I |                 1169 |                  964 |                      42.676000 | 2025-04-01 04:36:00.000 |
| +I |                 1271 |                  883 |                     205.208000 | 2025-04-01 04:37:00.000 |
| +I |                 1540 |                  490 |                     367.740000 | 2025-04-01 04:38:00.000 |
| +I |                 1893 |                  117 |                     557.512000 | 2025-04-01 04:39:00.000 |
| +I |                 1621 |                  842 |                      51.756000 | 2025-04-01 04:40:00.000 |
| +I |                 1433 |                   67 |                       7.264000 | 2025-04-01 04:41:00.000 |
| +I |                 1987 |                  411 |                     190.680000 | 2025-04-01 04:42:00.000 |
| +I |                 1216 |                  504 |                     280.572000 | 2025-04-01 04:43:00.000 |
| +I |                 1951 |                   76 |                     879.852000 | 2025-04-01 04:44:00.000 |
| +I |                 1552 |                  591 |                     197.036000 | 2025-04-01 04:45:00.000 |
| +I |                 1773 |                  645 |                     713.688000 | 2025-04-01 04:46:00.000 |
| +I |                 1747 |                  703 |                     128.028000 | 2025-04-01 04:47:00.000 |
| +I |                 1706 |                   55 |                     710.964000 | 2025-04-01 04:48:00.000 |
| +I |                 1205 |                  156 |                     237.896000 | 2025-04-01 04:49:00.000 |
| +I |                 1730 |                  153 |                     269.676000 | 2025-04-01 04:50:00.000 |
| +I |                 1319 |                  831 |                     305.088000 | 2025-04-01 04:51:00.000 |
| +I |                 1408 |                  577 |                     111.684000 | 2025-04-01 04:52:00.000 |
| +I |                 1687 |                  972 |                       7.264000 | 2025-04-01 04:53:00.000 |
| +I |                 1665 |                  312 |                     463.080000 | 2025-04-01 04:54:00.000 |
| +I |                 1382 |                   88 |                     694.620000 | 2025-04-01 04:55:00.000 |
| +I |                 1448 |                  255 |                     400.428000 | 2025-04-01 04:56:00.000 |
| +I |                 1921 |                  122 |                     163.440000 | 2025-04-01 04:57:00.000 |
| +I |                 1529 |                  572 |                     120.764000 | 2025-04-01 04:58:00.000 |
| +I |                 1462 |                  783 |                     354.120000 | 2025-04-01 04:59:00.000 |
| +I |                 1123 |                  427 |                     495.768000 | 2025-04-01 05:00:00.000 |
| +I |                 1253 |                  621 |                     654.668000 | 2025-04-01 05:01:00.000 |
| +I |                 1230 |                  611 |                     214.288000 | 2025-04-01 05:02:00.000 |
| +I |                 1065 |                  810 |                     465.804000 | 2025-04-01 05:03:00.000 |
| +I |                 1346 |                  634 |                     520.284000 | 2025-04-01 05:04:00.000 |
| +I |                 1021 |                  232 |                     775.432000 | 2025-04-01 05:05:00.000 |
| +I |                 1602 |                  795 |                     621.980000 | 2025-04-01 05:06:00.000 |
| +I |                 1567 |                  536 |                     750.008000 | 2025-04-01 05:07:00.000 |
| +I |                 1235 |                  390 |                     329.604000 | 2025-04-01 05:08:00.000 |
| +I |                 1602 |                  462 |                      67.192000 | 2025-04-01 05:09:00.000 |
| +I |                 1225 |                  931 |                     369.556000 | 2025-04-01 05:10:00.000 |
| +I |                 1007 |                  454 |                     801.764000 | 2025-04-01 05:11:00.000 |
| +I |                 1072 |                  305 |                     690.080000 | 2025-04-01 05:12:00.000 |
| +I |                 1724 |                  881 |                      39.952000 | 2025-04-01 05:13:00.000 |
| +I |                 1646 |                  603 |                     405.876000 | 2025-04-01 05:14:00.000 |
| +I |                 1060 |                  440 |                      18.160000 | 2025-04-01 05:15:00.000 |
| +I |                 1234 |                  313 |                     427.668000 | 2025-04-01 05:16:00.000 |
| +I |                 1069 |                  583 |                     857.152000 | 2025-04-01 05:17:00.000 |
| +I |                 1927 |                  636 |                      72.640000 | 2025-04-01 05:18:00.000 |
| +I |                 1032 |                   62 |                     801.764000 | 2025-04-01 05:19:00.000 |
| +I |                 1880 |                  625 |                     291.468000 | 2025-04-01 05:20:00.000 |
| +I |                 1338 |                  984 |                     535.720000 | 2025-04-01 05:21:00.000 |
| +I |                 1072 |                  758 |                     399.520000 | 2025-04-01 05:22:00.000 |
| +I |                 1526 |                  102 |                     533.904000 | 2025-04-01 05:23:00.000 |
| +I |                 1243 |                  971 |                     376.820000 | 2025-04-01 05:24:00.000 |
| +I |                 1285 |                  782 |                     660.116000 | 2025-04-01 05:25:00.000 |
| +I |                 1685 |                  213 |                     595.648000 | 2025-04-01 05:26:00.000 |
| +I |                 1497 |                  641 |                     388.624000 | 2025-04-01 05:27:00.000 |
| +I |                 1219 |                  217 |                     269.676000 | 2025-04-01 05:28:00.000 |
| +I |                 1552 |                  271 |                     107.144000 | 2025-04-01 05:29:00.000 |
| +I |                 1135 |                  677 |                     376.820000 | 2025-04-01 05:30:00.000 |
| +I |                 1740 |                   84 |                      19.976000 | 2025-04-01 05:31:00.000 |
| +I |                 1957 |                  161 |                     898.920000 | 2025-04-01 05:32:00.000 |
| +I |                 1903 |                  246 |                     302.364000 | 2025-04-01 05:33:00.000 |
| +I |                 1584 |                  178 |                     159.808000 | 2025-04-01 05:34:00.000 |
| +I |                 1590 |                  566 |                     745.468000 | 2025-04-01 05:35:00.000 |
| +I |                 1484 |                   77 |                     881.668000 | 2025-04-01 05:36:00.000 |
| +I |                 1248 |                  161 |                     574.764000 | 2025-04-01 05:37:00.000 |
| +I |                 1803 |                    3 |                     428.576000 | 2025-04-01 05:38:00.000 |
| +I |                 1484 |                  419 |                     773.616000 | 2025-04-01 05:39:00.000 |
| +I |                 1826 |                  462 |                     641.956000 | 2025-04-01 05:40:00.000 |
